ticker,bar,observed_at,age_s,volume,open,close
MOBX,2026-08-13 09:32:00-04:00,2026-08-13 09:32:52.361279-04:00,-7.638721,0.0,1.5499999523162842,1.5499999523162842
INDP,2026-08-13 09:31:00-04:00,2026-08-13 09:36:31.726607-04:00,271.726607,7989.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:34:00-04:00,2026-08-13 09:36:31.726607-04:00,91.726607,0.0,1.059999942779541,1.059999942779541
LSTA,2026-08-13 09:30:02-04:00,2026-08-13 09:36:31.726607-04:00,329.726607,0.0,1.190000057220459,1.190000057220459
MOBX,2026-08-13 09:30:00-04:00,2026-08-13 09:36:31.726607-04:00,331.726607,839377.0,1.590000033378601,1.5501999855041504
MOBX,2026-08-13 09:31:00-04:00,2026-08-13 09:36:31.726607-04:00,271.726607,15631.0,1.5500999689102173,1.5449999570846558
MOBX,2026-08-13 09:32:00-04:00,2026-08-13 09:36:31.726607-04:00,211.726607,12412.0,1.5499999523162842,1.5499999523162842
MOBX,2026-08-13 09:33:00-04:00,2026-08-13 09:36:31.726607-04:00,151.726607,6477.0,1.5499999523162842,1.5400999784469604
MOBX,2026-08-13 09:34:00-04:00,2026-08-13 09:36:31.726607-04:00,91.726607,9909.0,1.5399999618530273,1.5399999618530273
MOBX,2026-08-13 09:36:00-04:00,2026-08-13 09:36:31.726607-04:00,-28.273393,0.0,1.5787999629974365,1.5787999629974365
USIO,2026-08-13 09:31:00-04:00,2026-08-13 09:36:31.726607-04:00,271.726607,49131.0,2.5399999618530273,2.740000009536743
USIO,2026-08-13 09:32:00-04:00,2026-08-13 09:36:31.726607-04:00,211.726607,44010.0,2.744999885559082,2.5999999046325684
USIO,2026-08-13 09:33:00-04:00,2026-08-13 09:36:31.726607-04:00,151.726607,12917.0,2.630000114440918,2.7049999237060547
USIO,2026-08-13 09:34:00-04:00,2026-08-13 09:36:31.726607-04:00,91.726607,3826.0,2.6600000858306885,2.6700000762939453
USIO,2026-08-13 09:35:00-04:00,2026-08-13 09:36:31.726607-04:00,31.726607,17828.0,2.7100000381469727,2.7300000190734863
USIO,2026-08-13 09:36:00-04:00,2026-08-13 09:36:31.726607-04:00,-28.273393,0.0,2.690000057220459,2.690000057220459
BTMD,2026-08-13 09:30:00-04:00,2026-08-13 09:36:31.726607-04:00,331.726607,8140.0,1.5399999618530273,1.5399999618530273
BTMD,2026-08-13 09:32:00-04:00,2026-08-13 09:36:31.726607-04:00,211.726607,0.0,1.5399999618530273,1.5399999618530273
MOBX,2026-08-13 09:30:00-04:00,2026-08-13 09:36:51.745019-04:00,351.745019,839377.0,1.590000033378601,1.5501999855041504
MOBX,2026-08-13 09:31:00-04:00,2026-08-13 09:36:51.745019-04:00,291.745019,15631.0,1.5500999689102173,1.5449999570846558
MOBX,2026-08-13 09:32:00-04:00,2026-08-13 09:36:51.745019-04:00,231.745019,12412.0,1.5499999523162842,1.5499999523162842
MOBX,2026-08-13 09:33:00-04:00,2026-08-13 09:36:51.745019-04:00,171.745019,6477.0,1.5499999523162842,1.5400999784469604
MOBX,2026-08-13 09:34:00-04:00,2026-08-13 09:36:51.745019-04:00,111.745019,9909.0,1.5399999618530273,1.5399999618530273
MOBX,2026-08-13 09:36:00-04:00,2026-08-13 09:36:51.745019-04:00,-8.254981,0.0,1.5799000263214111,1.5799000263214111
USIO,2026-08-13 09:31:00-04:00,2026-08-13 09:36:51.745019-04:00,291.745019,49131.0,2.5399999618530273,2.740000009536743
USIO,2026-08-13 09:32:00-04:00,2026-08-13 09:36:51.745019-04:00,231.745019,44010.0,2.744999885559082,2.5999999046325684
USIO,2026-08-13 09:33:00-04:00,2026-08-13 09:36:51.745019-04:00,171.745019,12917.0,2.630000114440918,2.7049999237060547
USIO,2026-08-13 09:34:00-04:00,2026-08-13 09:36:51.745019-04:00,111.745019,3935.0,2.6600000858306885,2.6700000762939453
USIO,2026-08-13 09:35:00-04:00,2026-08-13 09:36:51.745019-04:00,51.745019,17719.0,2.690000057220459,2.7300000190734863
USIO,2026-08-13 09:36:00-04:00,2026-08-13 09:36:51.745019-04:00,-8.254981,0.0,2.694999933242798,2.694999933242798
LSTA,2026-08-13 09:30:02-04:00,2026-08-13 09:36:51.745019-04:00,349.745019,0.0,1.190000057220459,1.190000057220459
BTMD,2026-08-13 09:30:00-04:00,2026-08-13 09:36:51.745019-04:00,351.745019,8140.0,1.5399999618530273,1.5399999618530273
BTMD,2026-08-13 09:32:00-04:00,2026-08-13 09:36:51.745019-04:00,231.745019,0.0,1.5399999618530273,1.5399999618530273
INDP,2026-08-13 09:31:00-04:00,2026-08-13 09:36:51.745019-04:00,291.745019,7989.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:34:00-04:00,2026-08-13 09:36:51.745019-04:00,111.745019,0.0,1.059999942779541,1.059999942779541
USIO,2026-08-13 09:36:00-04:00,2026-08-13 09:41:24.862700-04:00,264.8627,6846.0,2.7300000190734863,2.7002999782562256
USIO,2026-08-13 09:37:00-04:00,2026-08-13 09:41:24.862700-04:00,204.8627,11785.0,2.700000047683716,2.7799999713897705
USIO,2026-08-13 09:38:00-04:00,2026-08-13 09:41:24.862700-04:00,144.8627,18365.0,2.75,2.759999990463257
USIO,2026-08-13 09:39:00-04:00,2026-08-13 09:41:24.862700-04:00,84.8627,8251.0,2.7699999809265137,2.7149999141693115
USIO,2026-08-13 09:40:00-04:00,2026-08-13 09:41:24.862700-04:00,24.8627,18242.0,2.700000047683716,2.555000066757202
USIO,2026-08-13 09:41:00-04:00,2026-08-13 09:41:24.862700-04:00,-35.1373,0.0,2.5622000694274902,2.5622000694274902
LSTA,2026-08-13 09:30:02-04:00,2026-08-13 09:41:24.862700-04:00,622.8627,0.0,1.190000057220459,1.190000057220459
BTMD,2026-08-13 09:32:00-04:00,2026-08-13 09:41:24.862700-04:00,504.8627,1775.0,1.5399999618530273,1.5399999618530273
BTMD,2026-08-13 09:37:00-04:00,2026-08-13 09:41:24.862700-04:00,204.8627,527.0,1.559999942779541,1.559999942779541
BTMD,2026-08-13 09:38:00-04:00,2026-08-13 09:41:24.862700-04:00,144.8627,509.0,1.5520000457763672,1.559999942779541
BTMD,2026-08-13 09:39:00-04:00,2026-08-13 09:41:24.862700-04:00,84.8627,531.0,1.559999942779541,1.559999942779541
BTMD,2026-08-13 09:40:00-04:00,2026-08-13 09:41:24.862700-04:00,24.8627,1520.0,1.5499999523162842,1.534999966621399
BTMD,2026-08-13 09:41:00-04:00,2026-08-13 09:41:24.862700-04:00,-35.1373,0.0,1.5299999713897705,1.5299999713897705
MOBX,2026-08-13 09:36:00-04:00,2026-08-13 09:41:24.862700-04:00,264.8627,32131.0,1.5399999618530273,1.590000033378601
MOBX,2026-08-13 09:37:00-04:00,2026-08-13 09:41:24.862700-04:00,204.8627,7538.0,1.592900037765503,1.5750000476837158
MOBX,2026-08-13 09:38:00-04:00,2026-08-13 09:41:24.862700-04:00,144.8627,290.0,1.5800000429153442,1.5800000429153442
MOBX,2026-08-13 09:39:00-04:00,2026-08-13 09:41:24.862700-04:00,84.8627,2351.0,1.5850000381469727,1.589900016784668
MOBX,2026-08-13 09:40:00-04:00,2026-08-13 09:41:24.862700-04:00,24.8627,176656.0,1.590000033378601,1.6196999549865723
MOBX,2026-08-13 09:41:00-04:00,2026-08-13 09:41:24.862700-04:00,-35.1373,0.0,1.600000023841858,1.600000023841858
INDP,2026-08-13 09:31:00-04:00,2026-08-13 09:41:24.862700-04:00,564.8627,7989.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:34:00-04:00,2026-08-13 09:41:24.862700-04:00,384.8627,0.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:31:00-04:00,2026-08-13 09:41:44.878401-04:00,584.878401,7989.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:34:00-04:00,2026-08-13 09:41:44.878401-04:00,404.878401,0.0,1.059999942779541,1.059999942779541
USIO,2026-08-13 09:36:00-04:00,2026-08-13 09:41:44.878401-04:00,284.878401,6846.0,2.7300000190734863,2.7002999782562256
USIO,2026-08-13 09:37:00-04:00,2026-08-13 09:41:44.878401-04:00,224.878401,11785.0,2.700000047683716,2.7799999713897705
USIO,2026-08-13 09:38:00-04:00,2026-08-13 09:41:44.878401-04:00,164.878401,18365.0,2.75,2.759999990463257
USIO,2026-08-13 09:39:00-04:00,2026-08-13 09:41:44.878401-04:00,104.878401,8077.0,2.7699999809265137,2.7149999141693115
USIO,2026-08-13 09:40:00-04:00,2026-08-13 09:41:44.878401-04:00,44.878401,18416.0,2.700000047683716,2.555000066757202
USIO,2026-08-13 09:41:00-04:00,2026-08-13 09:41:44.878401-04:00,-15.121599,0.0,2.5622000694274902,2.5622000694274902
BTMD,2026-08-13 09:32:00-04:00,2026-08-13 09:41:44.878401-04:00,524.878401,1775.0,1.5399999618530273,1.5399999618530273
BTMD,2026-08-13 09:37:00-04:00,2026-08-13 09:41:44.878401-04:00,224.878401,527.0,1.559999942779541,1.559999942779541
BTMD,2026-08-13 09:38:00-04:00,2026-08-13 09:41:44.878401-04:00,164.878401,509.0,1.5520000457763672,1.559999942779541
BTMD,2026-08-13 09:39:00-04:00,2026-08-13 09:41:44.878401-04:00,104.878401,531.0,1.559999942779541,1.559999942779541
BTMD,2026-08-13 09:40:00-04:00,2026-08-13 09:41:44.878401-04:00,44.878401,1520.0,1.5499999523162842,1.534999966621399
BTMD,2026-08-13 09:41:00-04:00,2026-08-13 09:41:44.878401-04:00,-15.121599,0.0,1.5299999713897705,1.5299999713897705
LSTA,2026-08-13 09:30:02-04:00,2026-08-13 09:41:44.878401-04:00,642.878401,0.0,1.190000057220459,1.190000057220459
MOBX,2026-08-13 09:36:00-04:00,2026-08-13 09:41:44.878401-04:00,284.878401,32131.0,1.5399999618530273,1.590000033378601
MOBX,2026-08-13 09:37:00-04:00,2026-08-13 09:41:44.878401-04:00,224.878401,7538.0,1.592900037765503,1.5750000476837158
MOBX,2026-08-13 09:38:00-04:00,2026-08-13 09:41:44.878401-04:00,164.878401,290.0,1.5800000429153442,1.5800000429153442
MOBX,2026-08-13 09:39:00-04:00,2026-08-13 09:41:44.878401-04:00,104.878401,2351.0,1.5850000381469727,1.589900016784668
MOBX,2026-08-13 09:40:00-04:00,2026-08-13 09:41:44.878401-04:00,44.878401,176656.0,1.590000033378601,1.6196999549865723
MOBX,2026-08-13 09:41:00-04:00,2026-08-13 09:41:44.878401-04:00,-15.121599,0.0,1.6150000095367432,1.6150000095367432
USIO,2026-08-13 09:41:00-04:00,2026-08-13 09:46:17.865195-04:00,257.865195,3661.0,2.5622000694274902,2.5622000694274902
USIO,2026-08-13 09:42:00-04:00,2026-08-13 09:46:17.865195-04:00,197.865195,1660.0,2.630000114440918,2.6600000858306885
USIO,2026-08-13 09:43:00-04:00,2026-08-13 09:46:17.865195-04:00,137.865195,163.0,2.6500000953674316,2.6500000953674316
USIO,2026-08-13 09:44:00-04:00,2026-08-13 09:46:17.865195-04:00,77.865195,15473.0,2.6700000762939453,2.690000057220459
USIO,2026-08-13 09:45:00-04:00,2026-08-13 09:46:17.865195-04:00,17.865195,5037.0,2.7011001110076904,2.700000047683716
USIO,2026-08-13 09:46:00-04:00,2026-08-13 09:46:17.865195-04:00,-42.134805,0.0,2.725600004196167,2.725600004196167
MOBX,2026-08-13 09:40:00-04:00,2026-08-13 09:46:17.865195-04:00,317.865195,176656.0,1.590000033378601,1.6196999549865723
MOBX,2026-08-13 09:41:00-04:00,2026-08-13 09:46:17.865195-04:00,257.865195,20176.0,1.6050000190734863,1.6150000095367432
MOBX,2026-08-13 09:42:00-04:00,2026-08-13 09:46:17.865195-04:00,197.865195,9738.0,1.6153000593185425,1.6100000143051147
MOBX,2026-08-13 09:43:00-04:00,2026-08-13 09:46:17.865195-04:00,137.865195,3196.0,1.6196999549865723,1.6150000095367432
MOBX,2026-08-13 09:44:00-04:00,2026-08-13 09:46:17.865195-04:00,77.865195,17536.0,1.6101000308990479,1.600000023841858
MOBX,2026-08-13 09:45:00-04:00,2026-08-13 09:46:17.865195-04:00,17.865195,0.0,1.6150000095367432,1.6150000095367432
LSTA,2026-08-13 09:30:02-04:00,2026-08-13 09:46:17.865195-04:00,915.865195,0.0,1.190000057220459,1.190000057220459
INDP,2026-08-13 09:31:00-04:00,2026-08-13 09:46:17.865195-04:00,857.865195,7989.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:34:00-04:00,2026-08-13 09:46:17.865195-04:00,677.865195,0.0,1.059999942779541,1.059999942779541
BTMD,2026-08-13 09:38:00-04:00,2026-08-13 09:46:17.865195-04:00,437.865195,509.0,1.5520000457763672,1.559999942779541
BTMD,2026-08-13 09:39:00-04:00,2026-08-13 09:46:17.865195-04:00,377.865195,531.0,1.559999942779541,1.559999942779541
BTMD,2026-08-13 09:40:00-04:00,2026-08-13 09:46:17.865195-04:00,317.865195,1520.0,1.5499999523162842,1.534999966621399
BTMD,2026-08-13 09:41:00-04:00,2026-08-13 09:46:17.865195-04:00,257.865195,0.0,1.5299999713897705,1.5299999713897705
BTMD,2026-08-13 09:42:00-04:00,2026-08-13 09:46:17.865195-04:00,197.865195,200.0,1.5299999713897705,1.5299999713897705
BTMD,2026-08-13 09:44:00-04:00,2026-08-13 09:46:17.865195-04:00,77.865195,0.0,1.4950000047683716,1.4950000047683716
MOBX,2026-08-13 09:41:00-04:00,2026-08-13 09:46:37.886821-04:00,277.886821,20176.0,1.6050000190734863,1.6150000095367432
MOBX,2026-08-13 09:42:00-04:00,2026-08-13 09:46:37.886821-04:00,217.886821,9738.0,1.6153000593185425,1.6100000143051147
MOBX,2026-08-13 09:43:00-04:00,2026-08-13 09:46:37.886821-04:00,157.886821,3196.0,1.6196999549865723,1.6150000095367432
MOBX,2026-08-13 09:44:00-04:00,2026-08-13 09:46:37.886821-04:00,97.886821,17536.0,1.6101000308990479,1.600000023841858
MOBX,2026-08-13 09:45:00-04:00,2026-08-13 09:46:37.886821-04:00,37.886821,11218.0,1.6089999675750732,1.6150000095367432
MOBX,2026-08-13 09:46:00-04:00,2026-08-13 09:46:37.886821-04:00,-22.113179,0.0,1.6150000095367432,1.6150000095367432
USIO,2026-08-13 09:41:00-04:00,2026-08-13 09:46:37.886821-04:00,277.886821,3661.0,2.5622000694274902,2.5622000694274902
USIO,2026-08-13 09:42:00-04:00,2026-08-13 09:46:37.886821-04:00,217.886821,1660.0,2.630000114440918,2.6600000858306885
USIO,2026-08-13 09:43:00-04:00,2026-08-13 09:46:37.886821-04:00,157.886821,163.0,2.6500000953674316,2.6500000953674316
USIO,2026-08-13 09:44:00-04:00,2026-08-13 09:46:37.886821-04:00,97.886821,15473.0,2.6700000762939453,2.690000057220459
USIO,2026-08-13 09:45:00-04:00,2026-08-13 09:46:37.886821-04:00,37.886821,5037.0,2.7011001110076904,2.700000047683716
USIO,2026-08-13 09:46:00-04:00,2026-08-13 09:46:37.886821-04:00,-22.113179,0.0,2.725600004196167,2.725600004196167
LSTA,2026-08-13 09:30:02-04:00,2026-08-13 09:46:37.886821-04:00,935.886821,0.0,1.190000057220459,1.190000057220459
INDP,2026-08-13 09:31:00-04:00,2026-08-13 09:46:37.886821-04:00,877.886821,7989.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:34:00-04:00,2026-08-13 09:46:37.886821-04:00,697.886821,151.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:46:00-04:00,2026-08-13 09:46:37.886821-04:00,-22.113179,0.0,1.0848000049591064,1.0848000049591064
BTMD,2026-08-13 09:39:00-04:00,2026-08-13 09:46:37.886821-04:00,397.886821,531.0,1.559999942779541,1.559999942779541
BTMD,2026-08-13 09:40:00-04:00,2026-08-13 09:46:37.886821-04:00,337.886821,1520.0,1.5499999523162842,1.534999966621399
BTMD,2026-08-13 09:41:00-04:00,2026-08-13 09:46:37.886821-04:00,277.886821,0.0,1.5299999713897705,1.5299999713897705
BTMD,2026-08-13 09:42:00-04:00,2026-08-13 09:46:37.886821-04:00,217.886821,200.0,1.5299999713897705,1.5299999713897705
BTMD,2026-08-13 09:44:00-04:00,2026-08-13 09:46:37.886821-04:00,97.886821,8492.0,1.5199999809265137,1.4950000047683716
BTMD,2026-08-13 09:46:00-04:00,2026-08-13 09:46:37.886821-04:00,-22.113179,0.0,1.5,1.5
INDP,2026-08-13 09:31:00-04:00,2026-08-13 09:46:57.908677-04:00,897.908677,7989.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:34:00-04:00,2026-08-13 09:46:57.908677-04:00,717.908677,151.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:46:00-04:00,2026-08-13 09:46:57.908677-04:00,-2.091323,0.0,1.0848000049591064,1.0848000049591064
MOBX,2026-08-13 09:41:00-04:00,2026-08-13 09:46:57.908677-04:00,297.908677,20176.0,1.6050000190734863,1.6150000095367432
MOBX,2026-08-13 09:42:00-04:00,2026-08-13 09:46:57.908677-04:00,237.908677,9738.0,1.6153000593185425,1.6100000143051147
MOBX,2026-08-13 09:43:00-04:00,2026-08-13 09:46:57.908677-04:00,177.908677,3196.0,1.6196999549865723,1.6150000095367432
MOBX,2026-08-13 09:44:00-04:00,2026-08-13 09:46:57.908677-04:00,117.908677,17536.0,1.6101000308990479,1.600000023841858
MOBX,2026-08-13 09:45:00-04:00,2026-08-13 09:46:57.908677-04:00,57.908677,11218.0,1.6100000143051147,1.6150000095367432
MOBX,2026-08-13 09:46:00-04:00,2026-08-13 09:46:57.908677-04:00,-2.091323,0.0,1.6150000095367432,1.6150000095367432
BTMD,2026-08-13 09:39:00-04:00,2026-08-13 09:46:57.908677-04:00,417.908677,531.0,1.559999942779541,1.559999942779541
BTMD,2026-08-13 09:40:00-04:00,2026-08-13 09:46:57.908677-04:00,357.908677,1520.0,1.5499999523162842,1.534999966621399
BTMD,2026-08-13 09:41:00-04:00,2026-08-13 09:46:57.908677-04:00,297.908677,0.0,1.5299999713897705,1.5299999713897705
BTMD,2026-08-13 09:42:00-04:00,2026-08-13 09:46:57.908677-04:00,237.908677,200.0,1.5299999713897705,1.5299999713897705
BTMD,2026-08-13 09:44:00-04:00,2026-08-13 09:46:57.908677-04:00,117.908677,8492.0,1.5199999809265137,1.4950000047683716
BTMD,2026-08-13 09:46:00-04:00,2026-08-13 09:46:57.908677-04:00,-2.091323,0.0,1.5099999904632568,1.5099999904632568
USIO,2026-08-13 09:41:00-04:00,2026-08-13 09:46:57.908677-04:00,297.908677,3661.0,2.5622000694274902,2.5622000694274902
USIO,2026-08-13 09:42:00-04:00,2026-08-13 09:46:57.908677-04:00,237.908677,1660.0,2.630000114440918,2.6600000858306885
USIO,2026-08-13 09:43:00-04:00,2026-08-13 09:46:57.908677-04:00,177.908677,163.0,2.6500000953674316,2.6500000953674316
USIO,2026-08-13 09:44:00-04:00,2026-08-13 09:46:57.908677-04:00,117.908677,15473.0,2.6700000762939453,2.690000057220459
USIO,2026-08-13 09:45:00-04:00,2026-08-13 09:46:57.908677-04:00,57.908677,5037.0,2.7011001110076904,2.700000047683716
USIO,2026-08-13 09:46:00-04:00,2026-08-13 09:46:57.908677-04:00,-2.091323,0.0,2.694999933242798,2.694999933242798
LSTA,2026-08-13 09:30:02-04:00,2026-08-13 09:46:57.908677-04:00,955.908677,0.0,1.190000057220459,1.190000057220459
USIO,2026-08-13 09:46:00-04:00,2026-08-13 09:51:30.921594-04:00,270.921594,5281.0,2.7300000190734863,2.694999933242798
USIO,2026-08-13 09:47:00-04:00,2026-08-13 09:51:30.921594-04:00,210.921594,6119.0,2.6846001148223877,2.740000009536743
USIO,2026-08-13 09:48:00-04:00,2026-08-13 09:51:30.921594-04:00,150.921594,16472.0,2.75,2.7799999713897705
USIO,2026-08-13 09:49:00-04:00,2026-08-13 09:51:30.921594-04:00,90.921594,5575.0,2.7799999713897705,2.7778000831604004
USIO,2026-08-13 09:50:00-04:00,2026-08-13 09:51:30.921594-04:00,30.921594,3277.0,2.799999952316284,2.710099935531616
USIO,2026-08-13 09:51:00-04:00,2026-08-13 09:51:30.921594-04:00,-29.078406,0.0,2.75,2.75
MOBX,2026-08-13 09:46:00-04:00,2026-08-13 09:51:30.921594-04:00,270.921594,929.0,1.6101000308990479,1.6150000095367432
MOBX,2026-08-13 09:47:00-04:00,2026-08-13 09:51:30.921594-04:00,210.921594,1977.0,1.6150000095367432,1.6198999881744385
MOBX,2026-08-13 09:48:00-04:00,2026-08-13 09:51:30.921594-04:00,150.921594,795.0,1.6200000047683716,1.6150000095367432
MOBX,2026-08-13 09:49:00-04:00,2026-08-13 09:51:30.921594-04:00,90.921594,1238.0,1.6150000095367432,1.6150000095367432
MOBX,2026-08-13 09:50:00-04:00,2026-08-13 09:51:30.921594-04:00,30.921594,5956.0,1.6198999881744385,1.6150000095367432
MOBX,2026-08-13 09:51:00-04:00,2026-08-13 09:51:30.921594-04:00,-29.078406,0.0,1.6200000047683716,1.6200000047683716
LSTA,2026-08-13 09:30:02-04:00,2026-08-13 09:51:30.921594-04:00,1228.921594,0.0,1.190000057220459,1.190000057220459
BTMD,2026-08-13 09:39:00-04:00,2026-08-13 09:51:30.921594-04:00,690.921594,531.0,1.559999942779541,1.559999942779541
BTMD,2026-08-13 09:40:00-04:00,2026-08-13 09:51:30.921594-04:00,630.921594,1520.0,1.5499999523162842,1.534999966621399
BTMD,2026-08-13 09:41:00-04:00,2026-08-13 09:51:30.921594-04:00,570.921594,0.0,1.5299999713897705,1.5299999713897705
BTMD,2026-08-13 09:42:00-04:00,2026-08-13 09:51:30.921594-04:00,510.921594,200.0,1.5299999713897705,1.5299999713897705
BTMD,2026-08-13 09:44:00-04:00,2026-08-13 09:51:30.921594-04:00,390.921594,8492.0,1.5199999809265137,1.4950000047683716
BTMD,2026-08-13 09:46:00-04:00,2026-08-13 09:51:30.921594-04:00,270.921594,0.0,1.5099999904632568,1.5099999904632568
INDP,2026-08-13 09:31:00-04:00,2026-08-13 09:51:30.921594-04:00,1170.921594,7989.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:34:00-04:00,2026-08-13 09:51:30.921594-04:00,990.921594,151.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:46:00-04:00,2026-08-13 09:51:30.921594-04:00,270.921594,0.0,1.0848000049591064,1.0848000049591064
LSTA,2026-08-13 09:30:02-04:00,2026-08-13 09:51:50.941888-04:00,1248.941888,0.0,1.190000057220459,1.190000057220459
MOBX,2026-08-13 09:46:00-04:00,2026-08-13 09:51:50.941888-04:00,290.941888,929.0,1.6101000308990479,1.6150000095367432
MOBX,2026-08-13 09:47:00-04:00,2026-08-13 09:51:50.941888-04:00,230.941888,1977.0,1.6150000095367432,1.6198999881744385
MOBX,2026-08-13 09:48:00-04:00,2026-08-13 09:51:50.941888-04:00,170.941888,795.0,1.6200000047683716,1.6150000095367432
MOBX,2026-08-13 09:49:00-04:00,2026-08-13 09:51:50.941888-04:00,110.941888,1238.0,1.6150000095367432,1.6150000095367432
MOBX,2026-08-13 09:50:00-04:00,2026-08-13 09:51:50.941888-04:00,50.941888,5956.0,1.6198999881744385,1.6150000095367432
MOBX,2026-08-13 09:51:00-04:00,2026-08-13 09:51:50.941888-04:00,-9.058112,0.0,1.6150000095367432,1.6150000095367432
USIO,2026-08-13 09:46:00-04:00,2026-08-13 09:51:50.941888-04:00,290.941888,5281.0,2.7300000190734863,2.694999933242798
USIO,2026-08-13 09:47:00-04:00,2026-08-13 09:51:50.941888-04:00,230.941888,6119.0,2.6846001148223877,2.740000009536743
USIO,2026-08-13 09:48:00-04:00,2026-08-13 09:51:50.941888-04:00,170.941888,16472.0,2.75,2.7799999713897705
USIO,2026-08-13 09:49:00-04:00,2026-08-13 09:51:50.941888-04:00,110.941888,5575.0,2.7799999713897705,2.7778000831604004
USIO,2026-08-13 09:50:00-04:00,2026-08-13 09:51:50.941888-04:00,50.941888,3277.0,2.799999952316284,2.710099935531616
USIO,2026-08-13 09:51:00-04:00,2026-08-13 09:51:50.941888-04:00,-9.058112,0.0,2.7750000953674316,2.7750000953674316
INDP,2026-08-13 09:31:00-04:00,2026-08-13 09:51:50.941888-04:00,1190.941888,7989.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:34:00-04:00,2026-08-13 09:51:50.941888-04:00,1010.941888,151.0,1.059999942779541,1.059999942779541
INDP,2026-08-13 09:46:00-04:00,2026-08-13 09:51:50.941888-04:00,290.941888,0.0,1.0848000049591064,1.0848000049591064
BTMD,2026-08-13 09:39:00-04:00,2026-08-13 09:51:50.941888-04:00,710.941888,531.0,1.559999942779541,1.559999942779541
BTMD,2026-08-13 09:40:00-04:00,2026-08-13 09:51:50.941888-04:00,650.941888,1520.0,1.5499999523162842,1.534999966621399
BTMD,2026-08-13 09:41:00-04:00,2026-08-13 09:51:50.941888-04:00,590.941888,0.0,1.5299999713897705,1.5299999713897705
