trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes,is_avg,oos_avg,is_n,oos_n,drop_best10,tp,sl
55,1.5858073121380094,7.0000000000000036,67.27272727272727,1.5219425300558171,63.63636363636363,9.090909090909092,27.27272727272727,-16.415662850380002,37.0,2.621199854853236,0.6575243428071159,26,29,0.7892633142543151,8,15
55,1.5024557275994637,7.0000000000000036,67.27272727272727,1.4813046980253806,63.63636363636363,9.090909090909092,27.27272727272727,-17.00000000000001,37.0,2.5602638106370823,0.5540760669450464,26,29,0.6957054132416615,8,16
55,1.5694891817126837,7.0000000000000036,67.27272727272727,1.5138120790591472,63.63636363636363,7.2727272727272725,29.09090909090909,-18.000000000000004,37.0,2.8174499635688948,0.45062779108297774,26,29,0.7709470454095613,8,17
55,1.8075492870370682,7.0000000000000036,67.27272727272727,1.6417628889307754,63.63636363636363,3.6363636363636362,32.72727272727273,-18.999999999999993,37.0,3.140145708296948,0.6128076679764853,26,29,1.0381573677124418,8,18
55,1.7711856506734311,7.0000000000000036,67.27272727272727,1.620836658265299,63.63636363636363,3.6363636363636362,32.72727272727273,-20.000000000000004,37.0,3.140145708296948,0.5438421507351056,26,29,0.9973410411818293,8,19
55,2.2439129234007034,7.0000000000000036,69.0909090909091,1.8948995642917965,65.45454545454545,1.8181818181818181,32.72727272727273,-21.0,37.0,3.140145708296948,1.440393874873037,26,29,1.5279532860797889,8,20
55,-0.20923580468672404,-5.0,38.18181818181819,0.9348291078583048,36.36363636363637,61.81818181818181,1.8181818181818181,-8.692300638503319,5.0,-0.29185377970824844,-0.13516451673639163,26,29,-1.312316001241954,9,4
55,0.3569823266641902,-4.978052895274468,45.45454545454545,1.1106519998397186,43.63636363636363,49.09090909090909,7.2727272727272725,-8.692300638503319,6.0,0.5123081085724942,0.2177247290912276,26,29,-0.6767650374807238,9,5
55,0.8135626647718165,0.27794484990881596,50.90909090909091,1.2537661070480404,49.09090909090909,41.81818181818181,9.090909090909092,-8.692300638503319,10.0,1.369889569507869,0.3147868191463898,26,29,-0.16427690287012273,9,6
55,1.064845585295196,8.000000000000002,54.54545454545454,1.3280909028110948,52.72727272727272,36.36363636363637,10.909090909090908,-9.12720937364152,14.0,1.6775818772001778,0.5154958063459021,26,29,0.11777535486020138,9,7
55,1.1028963726863614,8.000000000000002,56.36363636363636,1.3289297349813858,54.54545454545454,30.909090909090907,14.545454545454545,-9.461530702353649,17.0,1.4312286906830454,0.8085294668962315,26,29,0.16048542234008087,9,8
55,0.8664624173756951,8.000000000000002,56.36363636363636,1.2413935229366129,54.54545454545454,29.09090909090909,16.363636363636363,-11.687612658629634,26.0,1.204443909607148,0.5634445277888754,26,29,-0.10489962953923866,9,9
55,1.4970443866190548,8.000000000000002,60.0,1.4606650747074033,58.18181818181818,21.818181818181817,20.0,-11.769230063850333,32.0,1.7044439096071475,1.3110999866986959,26,29,0.6028964583869815,9,10
55,1.3018541843371578,8.000000000000002,60.0,1.3779037368686538,58.18181818181818,21.818181818181817,20.0,-12.19230384798431,32.0,1.5121362172994557,1.1133254651295805,26,29,0.38380541500934195,9,11
55,1.4124676011594592,8.000000000000002,61.81818181818181,1.417914385021313,58.18181818181818,18.181818181818183,23.636363636363637,-14.148367681139165,33.0,1.9160336196354208,0.9609946190775628,26,29,0.5079633318507008,9,12
55,2.11637509590232,8.000000000000002,65.45454545454545,1.7133520954708763,61.81818181818181,12.727272727272727,25.454545454545453,-14.148367681139165,37.0,3.4544951580969605,0.9166812470381598,26,29,1.298063581051871,9,13
55,2.096914069350873,8.000000000000002,65.45454545454545,1.7021864413401058,61.81818181818181,9.090909090909092,29.09090909090909,-15.000000000000009,39.0,3.377572081173883,0.9487379208198984,26,29,1.2762195716573899,9,14
