ticker,date,open_price,prior_close,gap_pct,avg_volume
BHST,2026-07-21,2.6500000953674316,2.75,-3.6363601684570312,39049.2
BHST,2026-07-22,2.299999952316284,2.309999942779541,-0.43290003077767186,43921.5
BHST,2026-07-23,2.1500000953674316,2.1600000858306885,-0.4629625030505988,46599.1
BHST,2026-07-24,2.059999942779541,2.0,2.999997138977051,45424.1
BHST,2026-07-27,1.940000057220459,1.8799999952316284,3.1914926670751487,51197.5
BHST,2026-07-28,2.130000114440918,2.049999952316284,3.902447023681246,61125.0
BHST,2026-07-29,2.180000066757202,2.0399999618530273,6.862750368730701,73126.7
BHST,2026-07-30,2.200000047683716,2.1700000762939453,1.382487112212744,75271.2
BHST,2026-07-31,2.109999895095825,2.1254000663757324,-0.7245775288869665,75424.8
BHST,2026-08-03,2.119999885559082,2.200000047683716,-3.6363709268489552,73820.4
RUBI,2026-07-07,4.989999771118164,4.980000019073486,0.20079823305980946,20021.0
RUBI,2026-07-08,4.550000190734863,4.809999942779541,-5.405400314712528,21655.0
RUBI,2026-07-09,4.445000171661377,4.519999980926514,-1.659287822602229,19902.0
RUBI,2026-07-10,4.590000152587891,4.659999847412109,-1.502139423096601,20920.0
RUBI,2026-07-13,4.710000038146973,4.75,-0.8421044600637336,18300.6
RUBI,2026-07-14,4.409999847412109,4.550000190734863,-3.07693049349395,18242.5
RUBI,2026-07-15,3.940000057220459,4.329999923706055,-9.006925481693639,17257.571428571428
RUBI,2026-07-16,6.409999847412109,3.6700000762939453,74.659392756337,148609.125
RUBI,2026-07-17,2.8499999046325684,3.4800000190734863,-18.103451465171226,2994222.5555555555
RUBI,2026-07-20,2.190000057220459,2.625,-16.571426391601562,2806017.8
RUBI,2026-07-21,2.3499999046325684,2.5399999618530273,-7.480317325746992,2879970.7
RUBI,2026-07-22,2.467900037765503,2.3798000812530518,3.7019898102559656,2899865.4
RUBI,2026-07-23,2.2699999809265137,2.369999885559082,-4.219405462501887,2911953.8
RUBI,2026-07-24,2.430000066757202,2.3350000381469727,4.068523642749931,2943674.9
RUBI,2026-07-27,2.190000057220459,2.200000047683716,-0.45454501120513113,3086537.6
RUBI,2026-07-28,2.069999933242798,2.1050000190734863,-1.6627119008812992,3103213.2
RUBI,2026-07-29,2.130000114440918,2.140000104904175,-0.467289251077145,3134704.1
RUBI,2026-07-30,2.1700000762939453,2.1600000858306885,0.4629625030505988,3040008.8
RUBI,2026-07-31,2.2300000190734863,2.299999952316284,-3.043475421480001,475990.7
RUBI,2026-08-03,2.4800000190734863,2.190700054168701,13.205822693721755,386067.7
RLMD,2026-07-08,6.349999904632568,6.409999847412109,-0.936036571104828,1702731.0
RLMD,2026-07-09,6.380000114440918,6.409999847412109,-0.46801456607371233,1609630.5
RLMD,2026-07-10,6.510000228881836,6.505000114440918,0.07686570873100916,1493712.0
RLMD,2026-07-13,6.394999980926514,6.400000095367432,-0.07812678697516343,1433911.25
RLMD,2026-07-14,6.539999961853027,6.445000171661377,1.4740075665065742,1542211.6
RLMD,2026-07-15,6.199999809265137,6.210000038146973,-0.16103428052183952,1419988.3333333333
RLMD,2026-07-16,6.25,6.195000171661377,0.8878099566520784,1347018.142857143
RLMD,2026-07-17,5.46999979019165,5.449999809265137,0.36697213993499966,1399357.5
RLMD,2026-07-20,5.28000020980835,5.224999904632568,1.052637438845063,1585931.3333333333
RLMD,2026-07-21,4.960000038146973,4.994999885559082,-0.700697661941826,1658250.3
RLMD,2026-07-22,5.25,5.289999961853027,-0.7561429516346501,1729990.7
RLMD,2026-07-23,4.900000095367432,4.994999885559082,-1.901897745109102,1715603.3
RLMD,2026-07-24,5.210000038146973,5.209000110626221,0.01919615088339368,1718368.2
RLMD,2026-07-27,5.170000076293945,5.179999828338623,-0.19304541266529243,1737692.6
RLMD,2026-07-28,5.150000095367432,5.190000057220459,-0.7707121659349192,1616902.4
RLMD,2026-07-29,5.230000019073486,5.239999771118164,-0.19083497102031144,1659896.7
RLMD,2026-07-30,5.21999979019165,5.144999980926514,1.4577222457371268,1677106.0
RLMD,2026-07-31,5.380000114440918,5.329999923706055,0.938089895883097,1576833.0
RLMD,2026-08-03,5.260000228881836,5.300000190734863,-0.7547162342173653,1409934.8
RLMD,2026-08-04,5.360000133514404,5.289999961853027,1.3232546723281389,1260041.9
RLMD,2026-08-05,5.510000228881836,5.465000152587891,0.823423147987215,1112597.1
AIV,2026-07-08,2.940000057220459,2.940000057220459,0.0,798721.0
AIV,2026-07-09,2.859999895095825,2.8550000190734863,0.17512700486641128,1081532.0
AIV,2026-07-10,2.809999942779541,2.7899999618530273,0.7168452042999433,1229954.3333333333
AIV,2026-07-13,2.819999933242798,2.805000066757202,0.5347545856901427,1175758.25
AIV,2026-07-14,2.7899999618530273,2.799999952316284,-0.3571425226269879,1136890.6
AIV,2026-07-15,2.7699999809265137,2.7799999713897705,-0.3597118908694688,1100218.5
AIV,2026-07-16,2.740000009536743,2.744999885559082,-0.18214485358058688,1100374.2857142857
AIV,2026-07-17,2.75,2.7699999809265137,-0.7220209770479511,1056891.0
AIV,2026-07-20,2.7200000286102295,2.7249999046325684,-0.1834816953145192,1083980.6666666667
AIV,2026-07-21,2.6700000762939453,2.6700000762939453,0.0,1122990.5
AIV,2026-07-22,2.700000047683716,2.7049999237060547,-0.18483830548463226,1165241.5
AIV,2026-07-23,2.6500000953674316,2.625,0.9523845854259673,1110791.0
AIV,2026-07-24,2.6500000953674316,2.634999990463257,0.5692639452927531,1036389.7
AIV,2026-07-27,2.680000066757202,2.640000104904175,1.5151500099837776,1010271.3
AIV,2026-07-28,2.640000104904175,2.619999885559082,0.7633671839197399,982558.6
AIV,2026-07-29,2.640000104904175,2.619999885559082,0.7633671839197399,955857.8
AIV,2026-07-30,2.609999895095825,2.615000009536743,-0.19120896453854153,918791.7
AIV,2026-07-31,2.6600000858306885,2.6649999618530273,-0.18761261140365473,904567.1
AIV,2026-08-03,2.690000057220459,2.690000057220459,0.0,821022.7
AIV,2026-08-04,2.690000057220459,2.694999933242798,-0.18552416126863105,726661.8
AIV,2026-08-05,2.6600000858306885,2.6649999618530273,-0.18761261140365473,671774.3
PDCC,2026-07-08,9.84000015258789,9.649999618530273,1.9689175292066479,3124.0
PDCC,2026-07-09,9.5600004196167,9.399999618530273,1.702136250846386,3626.0
PDCC,2026-07-10,9.489999771118164,9.460000038146973,0.3171219117359302,4604.666666666667
PDCC,2026-07-13,9.550000190734863,9.479999542236328,0.7384035008299382,4509.25
PDCC,2026-07-14,9.65999984741211,9.569999694824219,0.9404404959026882,3900.8
PDCC,2026-07-15,9.579999923706055,9.579999923706055,0.0,4666.0
PDCC,2026-07-16,9.5,9.649999618530273,-1.554400253469843,4539.0
PDCC,2026-07-17,9.400099754333496,9.601699829101562,-2.0996290069081476,4282.625
PDCC,2026-07-20,9.579999923706055,9.57919979095459,0.008352814106877592,3864.0
PDCC,2026-07-21,9.609999656677246,9.456199645996094,1.6264463149979467,3912.7
PDCC,2026-07-22,9.5600004196167,9.682000160217285,-1.2600675333788467,3754.2
PDCC,2026-07-23,9.385000228881836,9.479999542236328,-1.002102509934108,9443.9
PDCC,2026-07-24,9.699999809265137,9.25,4.864862802866343,9289.9
PDCC,2026-07-27,9.220000267028809,9.220100402832031,-0.0010860597916254654,9094.7
PDCC,2026-07-28,9.229999542236328,9.28499984741211,-0.5923565544388327,9095.0
PDCC,2026-07-29,9.300000190734863,9.300000190734863,0.0,8549.9
PDCC,2026-07-30,9.199999809265137,9.15999984741211,0.4366808135300151,9052.0
PDCC,2026-07-31,8.850000381469727,9.175000190734863,-3.5422321799331336,8993.6
PDCC,2026-08-03,8.550000190734863,8.604000091552734,-0.6276139033388355,11729.7
PDCC,2026-08-04,8.800000190734863,8.904999732971191,-1.1791077527780518,12007.2
PDCC,2026-08-05,8.819999694824219,8.743300437927246,0.8772346031283762,12970.4
SMWB,2026-07-08,6.21999979019165,6.369999885559082,-2.3547896085129434,1327838.0
SMWB,2026-07-09,6.150000095367432,6.184999942779541,-0.5658827443154418,867329.0
SMWB,2026-07-10,6.599999904632568,6.599999904632568,0.0,767864.3333333334
SMWB,2026-07-13,6.599999904632568,6.679999828338623,-1.1976036790700246,779084.5
SMWB,2026-07-14,6.820000171661377,7.125,-4.280699345103481,908898.0
SMWB,2026-07-15,6.809999942779541,6.599999904632568,3.181818805778659,891255.3333333334
SMWB,2026-07-16,7.269999980926514,7.309999942779541,-0.5471951048718864,1058610.857142857
SMWB,2026-07-17,6.829999923706055,7.039999961853027,-2.9829551034784054,1166787.375
SMWB,2026-07-20,6.900000095367432,6.945000171661377,-0.6479492466762665,1123663.7777777778
SMWB,2026-07-21,6.650000095367432,6.690000057220459,-0.5979067490418887,1105018.9
SMWB,2026-07-22,6.550000190734863,6.650000095367432,-1.503757942834181,1094660.6
SMWB,2026-07-23,6.239999771118164,6.260000228881836,-0.3194961187284871,1117471.0
SMWB,2026-07-24,6.199999809265137,6.070000171661377,2.141674364535948,1113805.0
SMWB,2026-07-27,6.489999771118164,6.304999828338623,2.934178395184648,1066194.6
SMWB,2026-07-28,6.829999923706055,6.829999923706055,0.0,971404.8
SMWB,2026-07-29,7.150000095367432,7.190000057220459,-0.5563276986744656,964158.0
SMWB,2026-07-30,7.099999904632568,7.199999809265137,-1.3888876011341837,837538.8
SMWB,2026-07-31,7.21999979019165,7.260000228881836,-0.5509702125222425,691116.3
SMWB,2026-08-03,7.21999979019165,7.139999866485596,1.1204471316808544,644752.8
SMWB,2026-08-04,7.389999866485596,7.329999923706055,0.8185531160170189,591834.7
SMWB,2026-08-05,7.550000190734863,7.400000095367432,2.027028289652795,518468.7
DYNC,2026-07-08,10.801300048828125,10.8149995803833,-0.12667158656228306,10680.0
DYNC,2026-07-09,10.789999961853027,10.789999961853027,0.0,11764.0
DYNC,2026-07-10,10.795000076293945,10.770000457763672,0.23212272486258057,31262.666666666668
DYNC,2026-07-13,10.789999961853027,10.789999961853027,0.0,26085.75
DYNC,2026-07-14,10.800000190734863,10.805000305175781,-0.04627593058486845,28885.8
DYNC,2026-07-15,10.800000190734863,10.790399551391602,0.08897390034110049,26125.666666666668
DYNC,2026-07-16,10.770000457763672,10.774999618530273,-0.04639592523051482,35506.28571428572
DYNC,2026-07-17,10.779999732971191,10.78499984741211,-0.046361747905984074,33290.75
DYNC,2026-07-20,10.78499984741211,10.779999732971191,0.04638325199234336,34641.333333333336
DYNC,2026-07-21,10.788599967956543,10.78499984741211,0.03338081219627882,33050.3
DYNC,2026-07-22,10.789999961853027,10.78499984741211,0.046361747905984074,34202.8
DYNC,2026-07-23,10.795000076293945,10.780500411987305,0.13449899125756556,36414.5
DYNC,2026-07-24,10.779999732971191,10.78499984741211,-0.046361747905984074,31060.2
DYNC,2026-07-27,10.789999961853027,10.78499984741211,0.046361747905984074,32368.5
DYNC,2026-07-28,10.790499687194824,10.805000305175781,-0.13420284656550158,30008.2
DYNC,2026-07-29,10.829999923706055,10.789999961853027,0.3707132714962302,29890.4
DYNC,2026-07-30,10.829999923706055,10.869999885559082,-0.3679849335248636,32533.1
DYNC,2026-07-31,10.843999862670898,10.854999542236328,-0.1013328422781633,31769.2
DYNC,2026-08-03,10.84000015258789,10.845000267028809,-0.04610524958786233,27700.9
DYNC,2026-08-04,10.845000267028809,10.845000267028809,0.0,35486.7
DYNC,2026-08-05,10.839900016784668,10.84000015258789,-0.0009237620093460082,33726.7
CLVT,2026-07-08,2.430000066757202,2.5,-2.799997329711914,14041325.0
CLVT,2026-07-09,2.119999885559082,2.200000047683716,-3.6363709268489552,11774351.0
CLVT,2026-07-10,2.2300000190734863,2.194999933242798,1.5945369883898295,9380873.333333334
CLVT,2026-07-13,2.2799999713897705,2.240000009536743,1.785712575121809,8836357.25
CLVT,2026-07-14,2.2300000190734863,2.2850000858306885,-2.4070050193108607,8017289.4
CLVT,2026-07-15,2.3499999046325684,2.315000057220459,1.5118724210371075,7125863.666666667
CLVT,2026-07-16,2.369999885559082,2.3299999237060547,1.716736616428903,6506384.714285715
CLVT,2026-07-17,2.390000104904175,2.4049999713897705,-0.6236950795857088,6128918.375
CLVT,2026-07-20,2.3499999046325684,2.4000000953674316,-2.0833411978347622,5808022.444444444
CLVT,2026-07-21,2.2799999713897705,2.3399999141693115,-2.5641002128344392,5552541.5
CLVT,2026-07-22,2.2699999809265137,2.25,0.8888880411783854,4399480.3
CLVT,2026-07-23,1.9600000381469727,2.0,-1.9999980926513672,4378859.0
CLVT,2026-07-24,1.9700000286102295,1.9450000524520874,1.2853457832365756,4312445.4
CLVT,2026-07-27,2.0799999237060547,2.0399999618530273,1.960782480441495,3970981.8
CLVT,2026-07-28,2.130000114440918,2.119999885559082,0.4717089349841497,3774534.6
CLVT,2026-07-29,1.7799999713897705,2.4149999618530273,-26.293995879653014,4323996.9
CLVT,2026-07-30,2.0299999713897705,2.1449999809265137,-5.361305853581869,5062050.4
CLVT,2026-07-31,1.9700000286102295,2.0199999809265137,-2.4752451875445414,5214459.1
CLVT,2026-08-03,1.9600000381469727,1.9800000190734863,-1.0101000370632516,5466456.3
CLVT,2026-08-04,1.9199999570846558,1.940000057220459,-1.0309329662834354,5900676.1
CLVT,2026-08-05,1.899999976158142,1.9800000190734863,-4.040406168924137,5962046.6
SCNX,2026-07-08,0.3449999988079071,0.3456000089645386,-0.1736140454478506,144099.0
SCNX,2026-07-09,0.3391000032424927,0.33219999074935913,2.0770658294026023,181815.0
