entry,exit,filter,n,avg,med,win%,pf,IS,OOS,tkA,tkB,notop5%,port%,maxDD%,sharpe
g2/v0,tp10/sl20,gap<20,1352,0.8187238437240724,0.27511564100207875,51.92307692307693,1.386330354264305,0.7067717662409005,1.0113174579053843,1.2259892632829894,0.38276897653925923,0.3285049749432065,45.10793682348473,-3.842575936606051,10.560813807626
g2/v0,tp10/sl20,"price<3,gap<20",526,1.5474705422108657,0.9758560191320188,55.13307984790875,1.7103661608525833,1.2484805417141114,1.9903142221919075,2.3507244334469726,0.7800495383161465,1.0645848683182753,87.34403305150364,-2.3672394925398503,12.171603066518363
g2/v0,tp10/sl20,"price<5,gap<50",923,1.16221658022663,0.5585687044281593,54.062838569880824,1.4943411575642882,1.114337609126013,1.2364157591974752,1.694350584496105,0.6172460100646894,0.6200372160079505,60.80873501181796,-4.122103449920365,11.782777242722078
g2/v0,tp10/sl20,$vol>1m,1038,0.6830988359373065,0.4636212180624443,53.082851637764925,1.268834133596902,0.6727486758024914,0.7018637604093694,1.1526952927381597,0.1816970414248416,0.09557968553898281,41.80922934128899,-3.9413715883837757,7.052404378252115
g2/v0,tp15/sl30,all,1496,1.0245562658858975,0.21477673489186755,51.470588235294116,1.364436683446886,1.2592081238952455,0.630105651526098,1.5816758079606257,0.42249523084825685,0.19579041413641754,56.16877174729662,-8.783135174443977,8.074224163580968
g2/v0,tp15/sl30,price<3,604,2.1632120740704512,1.0314346531909622,55.29801324503312,1.724196147225495,2.378826380264462,1.8384486170230423,3.1136388668578294,1.2001129240459087,1.3110908872791722,136.01871329867845,-5.529040361392524,11.370797425022486
g2/v0,tp15/sl30,price<5,978,1.6489079535289137,0.4558821063452855,53.16973415132924,1.5718891740784726,1.8084948414543942,1.3955954330122784,2.283694161629572,0.9739454031434034,0.7848080021124729,93.42891720586239,-6.112600720250805,11.10175599624652
g2/v0,tp15/sl30,gap<20,1352,1.0840864833398491,0.12707213140932894,50.887573964497044,1.4885243696268693,1.029848465096063,1.1773933356505872,1.577460238594747,0.5559574558924161,0.38532450269964236,61.73373324577665,-3.288159344079839,11.343859773167859
g2/v0,tp15/sl30,"price<3,gap<20",526,2.0854317383249623,0.6083390698047348,53.80228136882129,1.9163754215853261,1.9253233151291074,2.32257345947354,3.0286120563410117,1.1843263787334206,1.425373303999953,134.68850822615232,-2.857036629352419,13.897872969117934
g2/v0,tp15/sl30,"price<5,gap<50",923,1.6597715816841765,0.38716567668949886,52.54604550379198,1.6711018327775644,1.716156061124014,1.572391214375478,2.2226130665984623,1.0833527802478355,0.9303500551381809,97.25496777116412,-3.965716137067019,14.439514701343654
g2/v0,tp15/sl30,$vol>1m,1038,0.9169225443801199,0.31945416631727663,51.73410404624278,1.3285160080778984,1.02957339674604,0.7126856331801181,1.3714389365645276,0.4316221734421865,0.13776006427360882,53.0265818027904,-6.5019923872419465,6.752255722390944
g2/v0,tp20/sl20,all,1496,1.0007993039052996,-0.04163111259253344,49.73262032085562,1.3392287499536242,1.2123367383053834,0.6452041184800692,1.7875576192827833,0.1505750882609257,-0.02818852711794066,55.35466367810711,-6.650319974517105,7.88785415993985
g2/v0,tp20/sl20,price<3,604,2.21829412248272,0.4558821063452855,52.64900662251656,1.7014045132183337,2.373810321837,1.9840518803017908,3.3272974160396047,1.094504118345077,1.210313859910031,156.7735551933762,-5.070504272071428,12.414335148076864
g2/v0,tp20/sl20,price<5,978,1.719757281541251,0.20177604422673556,51.124744376278116,1.5658614281725,1.913155443110787,1.412776072700718,2.636359587923572,0.7451421709575169,0.6884372909078891,104.14489290052127,-3.657584444454208,12.464037808735085
g2/v0,tp20/sl20,gap<20,1352,1.1829915161895626,0.0005146403609975203,50.0,1.5306613861084644,1.174150437268986,1.1982010181555447,1.6304562308173538,0.7040055506078993,0.2366563023854476,68.11589973100143,-2.870869104318846,11.924256653567822
g2/v0,tp20/sl20,"price<3,gap<20",526,2.2850185519217066,0.3682327269958843,52.47148288973384,1.9778633088012196,2.231552714074005,2.3642085192999063,3.0461654738819144,1.557826139491322,1.3956459402837926,155.78395369124237,-4.434909972082422,13.359248012322052
g2/v0,tp20/sl20,"price<5,gap<50",923,1.7691755847667736,0.17068054441234026,50.92091007583966,1.6795058409669572,1.965025629073874,1.4656621183129526,2.5490195106459637,0.970519634359796,0.8033945075350392,102.32310671522482,-5.467268894851074,12.689145554876786
g2/v0,tp20/sl20,$vol>1m,1038,1.001983824957117,0.039640525295192575,50.19267822736031,1.3418931563398973,1.1066579915840737,0.8122087098529591,1.9406558202977826,-0.0002635644902875152,0.005485554529419596,56.21351012237859,-7.768440936903478,6.791405994612432
g2/v0,tp10/sl15,all,1496,0.73994406896166,0.3557426950294075,52.27272727272727,1.2903700689244,0.810948046194109,0.6205861287393714,1.2039142387051542,0.2385465419926822,0.09290100870871343,39.179573579253876,-7.728021175561424,7.615324047847423
g2/v0,tp10/sl15,price<3,604,1.4894082864031712,1.400610288785798,55.794701986754966,1.5552249437610393,1.495986852826512,1.4794994913339905,2.240374912216351,0.7284287722458163,0.7750671102296679,77.96721252513751,-4.393876548884861,10.417566941175117
g2/v0,tp10/sl15,price<5,978,1.2038169751306,0.6629732365837185,54.19222903885481,1.4677123463427098,1.2206508229492097,1.1770965817677277,1.7695328357708282,0.6022963131840283,0.49200854793990517,63.572379101781216,-5.694615896806527,10.94741368724958
g2/v0,tp10/sl15,gap<20,1352,0.8037047787914448,0.26322299620269174,51.849112426035504,1.3777527528376643,0.6764892444641599,1.022556452533554,1.2102913728744864,0.3684765563350184,0.312702814796193,43.85526231892185,-3.26071154964208,10.270704826017667
