time,realised_return_pct,unrealised_return_pct,open_count,closed_count
03:36:51,0,0,0,0
03:41:37,0,0,0,0
03:46:17,0,0,0,0
03:46:50,0,0,0,0
03:47:17,0,0,0,0
03:51:48,0,0,0,0
03:56:28,0,0,0,0
03:57:01,0,0,0,0
04:01:41,0,0,0,0
04:06:26,0,0,0,0
04:06:53,0,0,0,0
04:11:39,0,0,0,0
04:16:19,0,0,0,0
04:16:52,0,0,0,0
04:19:08,0,0,0,0
04:21:19,0,0,0,0
04:21:46,0,0,0,0
04:26:32,0,0,0,0
04:26:59,0,0,0,0
04:31:44,0,0,0,0
04:36:24,0,0,0,0
04:36:57,0,0,0,0
04:41:37,0,0,0,0
04:46:23,0,0,0,0
04:46:50,0,0,0,0
04:50:51,0,0,0,0
04:51:18,0,0,0,0
04:56:35,0,0,0,0
04:57:02,0,0,0,0
05:01:48,0,0,0,0
05:06:27,0,0,0,0
05:07:00,0,0,0,0
05:11:40,0,0,0,0
05:16:26,0,0,0,0
05:16:53,0,0,0,0
05:21:38,0,0,0,0
05:26:18,0,0,0,0
05:26:51,0,0,0,0
05:31:31,0,0,0,0
05:36:18,0,0,0,0
05:36:45,0,0,0,0
05:41:31,0,0,0,0
05:41:58,0,0,0,0
05:46:44,0,0,0,0
05:51:24,0,0,0,0
05:51:57,0,0,0,0
05:56:33,0,0,0,0
06:01:20,0,0,0,0
06:01:47,0,0,0,0
06:03:48,0,0,0,0
06:04:15,0,0,0,0
06:06:45,0,0,0,0
06:11:25,0,0,0,0
06:11:58,0,0,0,0
06:16:38,0,0,0,0
06:21:24,0,0,0,0
06:21:51,0,0,0,0
06:26:37,0,0,0,0
06:31:17,0,0,0,0
06:31:50,0,0,0,0
06:36:30,0,0,0,0
06:37:03,0,0,0,0
06:41:43,0,0,0,0
06:46:29,0,0,0,0
06:46:56,0,0,0,0
06:51:26,0,0,0,0
06:51:53,0,0,0,0
06:56:39,0,0,0,0
06:58:23,0,0,0,0
06:58:56,0,0,0,0
07:01:31,0,0,0,0
07:06:18,0,0,0,0
07:06:45,0,0,0,0
07:11:31,0,0,0,0
07:11:58,0,0,0,0
07:16:43,0,0,0,0
07:21:23,0,0,0,0
07:21:56,0,0,0,0
07:26:36,0,0,0,0
07:31:19,0,0,0,0
07:31:45,0,0,0,0
07:36:32,0,0,0,0
07:36:59,0,0,0,0
07:38:23,0,0,0,0
07:41:24,0,0,0,0
07:41:57,0,0,0,0
07:46:37,0,0,0,0
07:47:10,0,0,0,0
07:51:34,0,0,0,0
07:56:20,0,0,0,0
07:56:47,0,0,0,0
08:01:33,0,0,0,0
08:02:00,0,0,0,0
08:06:46,0,0,0,0
08:11:25,0,0,0,0
08:11:58,0,0,0,0
08:16:38,0,0,0,0
08:17:11,0,0,0,0
08:21:37,0,0,0,0
08:26:22,0,0,0,0
08:26:49,0,0,0,0
08:31:35,0,0,0,0
08:32:02,0,0,0,0
08:36:48,0,0,0,0
08:41:28,0,0,0,0
08:42:01,0,0,0,0
08:46:41,0,0,0,0
08:51:27,0,0,0,0
08:51:54,0,0,0,0
08:56:24,0,0,0,0
08:56:51,0,0,0,0
09:01:37,0,0,0,0
09:06:17,0,0,0,0
09:06:50,0,0,0,0
09:11:30,0,0,0,0
09:12:03,0,0,0,0
09:16:43,0,0,0,0
09:21:29,0,0,0,0
09:21:56,0,0,0,0
09:26:42,0,0,0,0
09:31:52,0,0,0,0
09:32:18,0,0,0,0
09:32:32,0,0,0,0
09:32:38,0,0,0,0
09:32:52,0,0,0,0
09:36:17,0,0,0,0
09:36:31,0,0,0,0
09:36:37,0,0,0,0
09:36:51,0,0,0,0
09:36:57,0,0,0,0
09:41:24,0,0,0,0
09:41:31,0,0,0,0
09:41:44,0,0,0,0
09:41:51,0,0,0,0
09:46:17,0,-0.608075147898068,2,0
09:46:24,0,-0.608075147898068,2,0
09:46:37,0,-0.608075147898068,2,0
09:46:44,0,-1.5458025270721345,2,0
09:46:57,0,-1.7289569089153973,2,0
09:51:17,0,0.5939112400249198,2,0
09:51:30,0,0.5939112400249198,2,0
09:51:37,0,0.21893985246023742,2,0
09:51:50,0,1.201452067605568,2,0
09:51:57,0,0.40898160130300204,2,0
09:52:10,0,0.21850872947382177,2,0
09:52:17,0,-0.2068235608728095,2,0
09:56:28,0,3.36260661810571,2,0
09:56:34,0,3.9790338482506193,2,0
09:56:48,0,5.211888308540439,2,0
09:56:54,0,5.529602693042064,2,0
10:01:21,0,3.5117475868336916,2,0
10:01:28,0,3.5117475868336916,2,0
10:01:41,0,4.128174816978602,2,0
10:01:48,0,2.951306706325027,2,0
10:02:01,0,3.3793611303369766,2,0
10:06:18,0,4.7571659435540985,2,0
10:06:21,0,4.934155024321001,2,0
10:06:38,0,5.024570293051469,2,0
10:06:41,0,4.7163566779790145,2,0
10:06:58,0,4.879504075295389,2,0
10:07:01,0,4.879504075295389,2,0
10:11:31,0,5.364706771134747,2,0
10:11:34,0,5.364706771134747,2,0
10:11:51,0,5.181552389291484,2,0
10:11:54,0,5.181552389291484,2,0
10:16:25,0,8.579497570692132,2,0
10:16:28,0,8.923815931294483,2,0
10:16:45,0,9.027707075183946,2,0
10:16:48,0,8.811593288559237,2,0
10:21:19,0,7.215633621501261,2,0
10:21:22,0,7.944574437318141,2,0
10:21:39,0,7.926085882481284,2,0
10:21:42,0,7.926085882481284,2,0
10:21:59,0,7.293020787244042,2,0
10:22:02,0,7.293020787244042,2,0
10:26:33,0,6.953424163382829,2,0
10:26:36,0,6.953424163382829,2,0
10:26:53,0,6.949523923007815,2,0
10:26:56,0,6.949523923007815,2,0
10:31:27,0,5.780206814307871,2,0
10:31:30,0,5.780206814307871,2,0
10:31:47,0,6.314998046739401,2,0
10:31:50,0,6.314998046739401,2,0
10:32:07,0,6.314998046739401,2,0
10:35:32,0,6.339254645547041,2,0
10:35:31,0,6.434491081461632,2,0
10:35:52,0,6.661600069628428,2,0
10:35:51,0,6.661600069628428,2,0
10:36:11,0,6.628979705782639,2,0
10:36:12,0,6.628979705782639,2,0
10:36:36,0,6.808806535176377,2,0
10:36:37,0,6.808806535176377,2,0
10:36:57,0,6.808806535176377,2,0
10:36:56,0,6.808806535176377,2,0
10:41:30,0,7.663628080588573,2,0
10:41:31,0,7.663628080588573,2,0
10:41:50,0,7.630659942525522,2,0
10:41:51,0,7.630659942525522,2,0
10:42:10,0,7.630659942525522,2,0
10:46:24,0,7.361579766592479,2,0
10:46:24,0,7.361579766592479,2,0
10:46:44,0,7.361579766592479,2,0
10:46:44,0,7.361579766592479,2,0
10:47:04,0,1.577345517001477,2,0
10:47:04,0,1.577345517001477,2,0
10:47:24,0,1.577345517001477,2,0
10:47:24,0,1.577345517001477,2,0
10:49:23,0,0.2768112223882033,2,0
10:49:23,0,0.2768112223882033,2,0
10:49:43,0,-0.019893286897654683,2,0
10:49:43,0,-0.019893286897654683,2,0
10:50:57,0,0.4343159561543317,2,0
10:50:57,0,0.4343159561543317,2,0
10:51:17,0,0.2829765234645638,2,0
10:51:17,0,0.2829765234645638,2,0
10:51:37,0,0.09982214162130076,2,0
10:51:37,0,0.09982214162130076,2,0
10:51:57,0,0.46612217202622097,2,0
10:51:57,0,0.46612217202622097,2,0
10:52:17,0,-0.632777919188539,2,0
10:52:17,0,-0.632777919188539,2,0
10:52:37,0,-0.999077949593459,2,0
10:52:37,0,-0.999077949593459,2,0
10:52:57,0,-1.1346097468386238,2,0
10:52:57,0,-1.1346097468386238,2,0
10:53:17,0,-0.6970296355973646,2,0
10:53:17,0,-0.6970296355973646,2,0
10:53:37,0,-0.5138839870357077,2,0
10:53:37,0,-0.5138839870357077,2,0
10:53:57,0,-0.8220976021081625,2,0
10:53:57,0,-0.8220976021081625,2,0
10:54:17,0,-0.6151201615104719,2,0
10:54:17,0,-0.6151201615104719,2,0
10:54:37,0,-1.3715432810747394,2,0
10:54:37,0,-1.3715432810747394,2,0
10:54:57,0,-1.1883976325130825,2,0
10:54:58,0,-1.1883976325130825,2,0
10:55:17,0,-1.5546976629180023,2,0
10:55:18,0,-1.5485323618416418,2,0
10:55:37,0,-1.5485323618416418,2,0
10:55:38,0,-1.5485323618416418,2,0
10:55:57,0,-1.5485323618416418,2,0
10:55:58,0,-1.5485323618416418,2,0
10:56:17,0,-1.5485323618416418,2,0
10:56:18,0,-1.5485323618416418,2,0
10:56:37,0,-1.5485323618416418,2,0
10:56:38,0,-1.5485323618416418,2,0
10:56:58,0,-3.380032513866241,2,0
10:56:58,0,-3.380032513866241,2,0
10:57:18,0,-3.0137324834613217,2,0
10:57:18,0,-3.0137324834613217,2,0
10:57:38,0,-3.0137324834613217,2,0
10:57:38,0,-3.0137324834613217,2,0
10:57:58,0,-3.0137324834613217,2,0
10:57:58,0,-3.0137324834613217,2,0
10:58:18,0,-2.3422387983118576,2,0
10:58:18,0,-2.3422387983118576,2,0
10:58:38,0,-3.8843616643181225,2,0
10:58:38,0,-3.8843616643181225,2,0
10:58:58,0,-3.606245140312104,2,0
10:58:58,0,-3.606245140312104,2,0
10:59:18,0,-3.886328433690519,2,0
10:59:18,0,-3.886328433690519,2,0
10:59:38,0,-4.615269249507401,2,0
10:59:38,0,-4.615269249507401,2,0
10:59:58,0,-5.825238794547849,2,0
10:59:58,0,-5.825238794547849,2,0
11:00:18,0,-5.825238794547849,2,0
11:00:18,0,-5.825238794547849,2,0
11:00:38,0,-6.631093621469709,2,0
11:00:38,0,-6.631093621469709,2,0
11:00:58,0,-6.740984503919346,2,0
11:00:58,0,-6.740984503919346,2,0
11:01:18,0,-5.4625980091358874,2,0
11:01:18,0,-5.4625980091358874,2,0
11:01:38,0,-5.4625980091358874,2,0
11:01:38,0,-5.4625980091358874,2,0
11:01:58,0,-5.45893876414293,2,0
11:01:58,0,-5.45893876414293,2,0
11:02:18,0,-5.45893876414293,2,0
11:02:18,0,-5.45893876414293,2,0
11:02:38,0,-6.493587138948864,2,0
11:02:38,0,-6.493587138948864,2,0
11:02:58,0,-6.1272871085439435,2,0
11:02:58,0,-6.1272871085439435,2,0
11:03:18,0,-6.1272871085439435,2,0
11:03:18,0,-6.1272871085439435,2,0
11:03:38,0,-5.760987078139024,2,0
11:03:38,0,-5.760987078139024,2,0
11:03:58,0,-5.760987078139024,2,0
11:03:58,0,-5.760987078139024,2,0
11:04:18,0,-5.760987078139024,2,0
11:04:18,0,-5.760987078139024,2,0
11:04:38,0,-5.760987078139024,2,0
11:04:38,0,-5.760987078139024,2,0
11:04:58,0,-5.962745277068695,2,0
11:04:58,0,-5.962745277068695,2,0
11:05:18,0,-6.493587138948864,2,0
11:05:18,0,-6.566841905060883,2,0
11:05:38,0,-6.345649306685109,2,0
11:05:39,0,-6.345649306685109,2,0
11:05:58,0,-5.633429704729714,2,0
11:05:59,0,-5.633429704729714,2,0
11:06:18,0,-6.19153882495277,2,0
11:06:19,0,-6.19153882495277,2,0
11:06:38,0,-6.264793591064789,2,0
11:06:39,0,-6.264793591064789,2,0
11:06:58,0,-6.566841905060883,2,0
11:06:59,0,-6.566841905060883,2,0
11:07:19,0,-6.566841905060883,2,0
11:07:19,0,-6.566841905060883,2,0
11:07:39,0,-6.3104327571056,2,0
11:07:39,0,-6.3104327571056,2,0
11:07:59,0,-6.3104327571056,2,0
11:07:59,0,-6.3104327571056,2,0
11:08:19,0,-6.008384443109506,2,0
11:08:19,0,-6.55783885535769,2,0
11:08:39,0,-6.55783885535769,2,0
11:08:39,0,-6.55783885535769,2,0
11:08:59,0,-6.55783885535769,2,0
11:08:59,0,-6.55783885535769,2,0
11:09:19,0,-6.264793591064789,2,0
11:09:19,0,-6.264793591064789,2,0
11:09:39,0,-6.55783885535769,2,0
11:09:39,0,-6.55783885535769,2,0
11:09:59,0,-6.866052470430144,2,0
11:09:59,0,-6.866052470430144,2,0
11:10:19,0,-6.622090571766515,2,0
11:10:19,0,-6.622090571766515,2,0
11:10:39,0,-6.329045307473615,2,0
11:10:59,0,-6.622090571766515,2,0
11:11:19,0,-6.622090571766515,2,0
11:11:39,0,-7.232352500835064,2,0
11:11:59,0,-7.415498149396721,2,0
11:12:19,0,-7.964952561644903,2,0
11:12:34,-8.127287108543943,0,0,2
11:12:39,0,-7.602311776232942,2,0
11:12:55,-8.127287108543943,0,0,2
11:12:59,0,-7.602311776232942,2,0
11:13:15,-8.127287108543943,0,0,2
11:13:19,0,-7.720990662981275,2,0
11:13:35,-8.127287108543943,0,0,2
11:13:39,0,-7.720990662981275,2,0
11:13:55,-8.127287108543943,0,0,2
11:13:59,0,-7.720990662981275,2,0
11:14:15,-8.127287108543943,0,0,2
11:14:19,0,-7.720990662981275,2,0
11:14:35,-8.127287108543943,0,0,2
11:14:39,0,-8.737325346259205,2,0
11:14:55,-8.127287108543943,0,0,2
11:14:59,0,-8.737325346259205,2,0
11:15:15,-8.127287108543943,0,0,2
11:15:19,0,-8.38933900738229,2,0
11:15:39,0,-8.572484655943946,2,0
11:15:59,0,-8.38933900738229,2,0
11:16:19,0,-8.09629374308939,2,0
11:16:39,0,-8.325087290973464,2,0
11:16:59,0,-10.209852691146407,2,0
11:17:19,0,-9.411664128427727,2,0
11:17:39,0,-8.813725453119673,2,0
11:17:59,0,-8.832221356348755,2,0
11:18:20,0,-8.856875212261972,2,0
11:18:40,0,-8.819890754196035,2,0
11:19:00,0,-10.108110528330416,2,0
11:19:20,0,-9.924956146487155,2,0
11:19:40,0,-10.40399354125015,2,0
11:20:00,-10.999999999999993,-1.3715476477155424,1,1
11:20:01,0,0,0,0
11:20:20,-10.999999999999993,-1.3715476477155424,1,1
11:20:40,-10.999999999999993,-1.3715476477155424,1,1
11:21:00,-10.999999999999993,-1.3715476477155424,1,1
11:21:01,0,0,0,0
11:21:20,-10.999999999999993,-1.3715476477155424,1,1
11:22:01,0,0,0,0
11:23:01,0,0,0,0
11:24:01,0,0,0,0
11:25:01,0,0,0,0
11:26:01,0,0,0,0
11:27:01,0,0,0,0
11:28:01,0,0,0,0
11:29:01,0,0,0,0
11:30:01,0,0,0,0
11:31:01,0,0,0,0
11:32:01,0,0,0,0
11:33:01,0,0,0,0
11:34:01,0,0,0,0
11:35:01,0,0,0,0
11:36:01,0,0,0,0
11:37:01,0,0,0,0
11:38:01,0,0,0,0
11:39:01,0,0,0,0
11:40:01,0,0,0,0
11:41:01,0,0,0,0
11:42:01,0,0,0,0
11:43:01,0,0,0,0
11:44:01,0,0,0,0
11:45:01,0,0,0,0
15:03:21,0,0,0,0
15:04:21,0,0,0,0
15:05:21,0,0,0,0
15:06:21,0,0,0,0
15:07:21,0,0,0,0
15:08:21,0,0,0,0
15:09:21,0,0,0,0
15:10:21,0,0,0,0
15:11:21,0,0,0,0
15:12:21,0,0,0,0
15:13:21,0,0,0,0
15:14:21,0,0,0,0
15:15:21,0,0,0,0
15:16:21,0,0,0,0
15:17:21,0,0,0,0
15:18:21,0,0,0,0
15:19:22,0,0,0,0
15:20:22,0,0,0,0
15:21:22,0,0,0,0
15:22:22,0,0,0,0
15:23:22,0,0,0,0
15:24:22,0,0,0,0
15:25:22,0,0,0,0
15:26:22,0,0,0,0
15:27:22,0,0,0,0
15:28:22,0,0,0,0
15:29:22,0,0,0,0
15:30:22,0,0,0,0
15:31:22,0,0,0,0
15:32:22,0,0,0,0
15:33:22,0,0,0,0
15:34:22,0,0,0,0
15:35:22,0,0,0,0
15:36:22,0,0,0,0
15:37:22,0,0,0,0
15:38:22,0,0,0,0
15:39:22,0,0,0,0
15:40:22,0,0,0,0
15:41:22,0,0,0,0
15:42:22,0,0,0,0
15:43:22,0,0,0,0
15:44:22,0,0,0,0
15:45:22,0,0,0,0
15:46:22,0,0,0,0
15:47:22,0,0,0,0
15:48:22,0,0,0,0
15:49:22,0,0,0,0
15:50:22,0,0,0,0
15:51:22,0,0,0,0
15:52:22,0,0,0,0
15:53:22,0,0,0,0
15:54:22,0,0,0,0
15:55:22,0,0,0,0
15:56:22,0,0,0,0
15:57:22,0,0,0,0
15:58:22,0,0,0,0
15:59:22,0,0,0,0
16:00:22,0,0,0,0
16:01:22,0,0,0,0
16:02:22,0,0,0,0
16:03:22,0,0,0,0
16:04:22,0,0,0,0
