date,ticker,gap_pct,open_price,avg_volume,gap_rank,signalled,signal_time,signal_multiple,entry_time,filled
2026-08-17,CRIS,12.777779175911459,2.0299999713897705,1127800.0,1,False,,,,False
2026-08-17,WOK,12.612611161318627,2.5,1223500.0,2,True,09:39,6.917060360399331,09:41,True
2026-08-17,CRGO,12.592589191285079,1.5199999809265137,29875.0,3,True,10:09,6.082226545977498,10:31,True
2026-08-17,ACRV,8.20512017946683,2.109999895095825,374250.0,4,False,,,,False
