price_min,price_max,entry_gain,expiry_min,kill_drop,trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes
0.5,2.0,3,15,20,26,2.7259145654418813,9.000000000000004,69.23076923076923,1.8438012215356117,65.38461538461539,26.923076923076923,7.6923076923076925,-11.769230063850333,29.5
0.5,2.0,3,20,5,27,3.078887566570705,9.000000000000004,70.37037037037037,2.100355779704351,62.96296296296296,22.22222222222222,14.814814814814813,-11.769230063850333,31.0
0.5,2.0,3,20,10,27,3.0788875665707045,9.000000000000004,70.37037037037037,2.1003557797043504,62.96296296296296,22.22222222222222,14.814814814814813,-11.769230063850333,31.0
0.5,2.0,3,20,15,27,2.766102612408827,9.000000000000004,70.37037037037037,1.8891737079943263,62.96296296296296,25.925925925925924,11.11111111111111,-11.769230063850333,31.0
0.5,2.0,3,20,20,27,2.766102612408827,9.000000000000004,70.37037037037037,1.8891737079943263,62.96296296296296,25.925925925925924,11.11111111111111,-11.769230063850333,31.0
0.5,2.0,3,30,5,27,3.078887566570705,9.000000000000004,70.37037037037037,2.100355779704351,62.96296296296296,22.22222222222222,14.814814814814813,-11.769230063850333,31.0
0.5,2.0,3,30,10,27,3.0788875665707045,9.000000000000004,70.37037037037037,2.1003557797043504,62.96296296296296,22.22222222222222,14.814814814814813,-11.769230063850333,31.0
0.5,2.0,3,30,15,27,2.766102612408827,9.000000000000004,70.37037037037037,1.8891737079943263,62.96296296296296,25.925925925925924,11.11111111111111,-11.769230063850333,30.0
0.5,2.0,3,30,20,27,2.766102612408827,9.000000000000004,70.37037037037037,1.8891737079943263,62.96296296296296,25.925925925925924,11.11111111111111,-11.769230063850333,30.0
0.5,2.0,3,45,5,27,3.078887566570705,9.000000000000004,70.37037037037037,2.100355779704351,62.96296296296296,22.22222222222222,14.814814814814813,-11.769230063850333,31.0
0.5,2.0,3,45,10,27,3.0788875665707045,9.000000000000004,70.37037037037037,2.1003557797043504,62.96296296296296,22.22222222222222,14.814814814814813,-11.769230063850333,31.0
0.5,2.0,3,45,15,28,2.988741804822798,9.000000000000004,71.42857142857143,1.9963249158593162,64.28571428571429,25.0,10.714285714285714,-11.769230063850333,29.5
0.5,2.0,3,45,20,28,2.988741804822798,9.000000000000004,71.42857142857143,1.9963249158593162,64.28571428571429,25.0,10.714285714285714,-11.769230063850333,29.5
0.5,2.0,3,60,5,28,2.913754305539188,9.000000000000002,67.85714285714286,2.0772410195659483,60.71428571428571,21.428571428571427,17.857142857142858,-11.769230063850333,32.0
0.5,2.0,3,60,10,28,2.9137543055391872,9.000000000000002,67.85714285714286,2.077241019565948,60.71428571428571,21.428571428571427,17.857142857142858,-11.769230063850333,32.0
0.5,2.0,3,60,15,29,2.832411268714709,9.000000000000002,68.96551724137932,1.9757601735166794,62.06896551724138,24.137931034482758,13.793103448275861,-11.769230063850333,30.0
0.5,2.0,3,60,20,29,2.832411268714709,9.000000000000002,68.96551724137932,1.9757601735166794,62.06896551724138,24.137931034482758,13.793103448275861,-11.769230063850333,30.0
0.5,2.0,5,15,5,21,4.603617318977166,9.000000000000005,76.19047619047619,3.0428511862902483,76.19047619047619,19.047619047619047,4.761904761904762,-11.769230063850333,15.0
0.5,2.0,5,15,10,21,4.603617318977166,9.000000000000005,76.19047619047619,3.0428511862902483,76.19047619047619,19.047619047619047,4.761904761904762,-11.769230063850333,15.0
0.5,2.0,5,15,15,21,4.201465235054753,9.000000000000005,76.19047619047619,2.5820689981757714,76.19047619047619,23.809523809523807,0.0,-11.769230063850333,9.0
0.5,2.0,5,15,20,21,4.201465235054753,9.000000000000005,76.19047619047619,2.5820689981757714,76.19047619047619,23.809523809523807,0.0,-11.769230063850333,9.0
