tp_pct,sl_pct,n,n_ambiguous_excluded,n_no_data,tp_hit_rate,sl_hit_rate,timeout_rate,win_rate,avg_return_pct,median_return_pct,expectancy_pct,profit_factor,avg_win_pct,avg_loss_pct,median_minutes_held,total_return_pct
20.0,5.0,179,0,1066,19.553072625698324,74.30167597765363,6.145251396648044,23.463687150837988,0.4041592323048382,-5.0,0.4041592323048382,1.1075306422869555,17.741067792206383,-4.910805435694175,0.0,72.34450258256604
20.0,3.0,179,0,1066,12.849162011173185,83.24022346368714,3.910614525139665,15.64245810055866,0.2427839829763312,-3.000000000000002,0.2427839829763312,1.0966539044958965,17.610237698879363,-2.9776710107010516,0.0,43.458332952763286
20.0,7.0,179,0,1066,22.905027932960895,67.59776536312849,9.497206703910614,30.16759776536313,0.21877708252178435,-7.000000000000002,0.21877708252178435,1.0458142235191397,16.554471156694483,-6.838242757520819,5.0,39.1610977713994
15.0,3.0,179,0,1066,16.201117318435752,80.44692737430168,3.35195530726257,18.435754189944134,0.16096943434722816,-3.000000000000002,0.16096943434722816,1.0662946413034853,14.04369246557614,-2.9769063192867042,0.0,28.81352874815384
15.0,5.0,179,0,1066,23.463687150837988,71.50837988826815,5.027932960893855,26.81564245810056,0.1381381198085849,-5.0,0.1381381198085849,1.0382912835201503,13.968334230584553,-4.929414653605511,0.0,24.726723445736695
15.0,7.0,179,0,1066,29.05027932960894,64.24581005586593,6.70391061452514,34.07821229050279,0.12967552804220503,-7.000000000000002,0.12967552804220503,1.0286300641116926,13.671561297407818,-6.870790844256967,5.0,23.211919519554698
10.0,3.0,179,0,1066,21.22905027932961,76.53631284916202,2.2346368715083798,22.905027932960895,-0.09040572966851022,-3.0000000000000018,-0.09040572966851022,0.9606598394037379,9.638259983422229,-2.9808064125432945,0.0,-16.18262561066333
10.0,7.0,179,0,1066,39.10614525139665,58.10055865921788,2.793296089385475,40.78212290502793,-0.09110403696718643,-7.000000000000001,-0.09110403696718643,0.9777058764312455,9.79683094959331,-6.900719640919227,0.0,-16.30762261712637
10.0,5.0,179,0,1066,31.28491620111732,65.92178770949721,2.793296089385475,32.960893854748605,-0.10227722132472723,-5.0,-0.10227722132472723,0.9691518883326559,9.748621344412058,-4.945635682811981,0.0,-18.307622617126174
