ticker,bar,observed_at,age_s,volume,close
LESL,2026-08-06 09:32:00-04:00,2026-08-06 09:32:26.352040-04:00,-33.64796,0.0,1.465000033378601
AMST,2026-08-06 09:30:16-04:00,2026-08-06 09:32:26.352040-04:00,70.35204,0.0,0.9900000095367432
HTZ,2026-08-06 09:30:00-04:00,2026-08-06 09:32:26.352040-04:00,86.35204,10456231.0,1.6649999618530273
HTZ,2026-08-06 09:31:00-04:00,2026-08-06 09:32:26.352040-04:00,26.35204,0.0,1.6851999759674072
HTZ,2026-08-06 09:32:00-04:00,2026-08-06 09:32:26.352040-04:00,-33.64796,0.0,1.6907000541687012
DYAI,2026-08-06 09:30:00-04:00,2026-08-06 09:32:26.352040-04:00,86.35204,0.0,0.9702000021934509
DYAI,2026-08-06 09:32:00-04:00,2026-08-06 09:32:26.352040-04:00,-33.64796,0.0,0.9700000286102295
LVWR,2026-08-06 09:30:00-04:00,2026-08-06 09:32:26.352040-04:00,86.35204,72908.0,1.2450000047683716
LVWR,2026-08-06 09:31:00-04:00,2026-08-06 09:32:26.352040-04:00,26.35204,389.0,1.2401000261306763
LVWR,2026-08-06 09:32:00-04:00,2026-08-06 09:32:26.352040-04:00,-33.64796,0.0,1.274999976158142
SNOA,2026-08-06 09:30:00-04:00,2026-08-06 09:32:26.352040-04:00,86.35204,299106.0,1.222599983215332
SNOA,2026-08-06 09:31:00-04:00,2026-08-06 09:32:26.352040-04:00,26.35204,0.0,1.2450000047683716
SNOA,2026-08-06 09:32:00-04:00,2026-08-06 09:32:26.352040-04:00,-33.64796,0.0,1.2410000562667847
CHR,2026-08-06 09:30:02-04:00,2026-08-06 09:32:46.365065-04:00,104.365065,0.0,1.809999942779541
LESL,2026-08-06 09:30:00-04:00,2026-08-06 09:32:46.365065-04:00,106.365065,88665.0,1.5199999809265137
LESL,2026-08-06 09:31:00-04:00,2026-08-06 09:32:46.365065-04:00,46.365065,17197.0,1.465000033378601
LESL,2026-08-06 09:32:00-04:00,2026-08-06 09:32:46.365065-04:00,-13.634935,0.0,1.475000023841858
HTZ,2026-08-06 09:30:00-04:00,2026-08-06 09:32:46.365065-04:00,106.365065,10456231.0,1.6649999618530273
HTZ,2026-08-06 09:31:00-04:00,2026-08-06 09:32:46.365065-04:00,46.365065,793827.0,1.6851999759674072
HTZ,2026-08-06 09:32:00-04:00,2026-08-06 09:32:46.365065-04:00,-13.634935,0.0,1.655500054359436
LPSN,2026-08-06 09:30:00-04:00,2026-08-06 09:32:46.365065-04:00,106.365065,78631.0,2.318000078201294
LPSN,2026-08-06 09:31:00-04:00,2026-08-06 09:32:46.365065-04:00,46.365065,0.0,2.299999952316284
EVTL,2026-08-06 09:30:00-04:00,2026-08-06 09:32:46.365065-04:00,106.365065,63551.0,1.2799999713897705
EVTL,2026-08-06 09:31:00-04:00,2026-08-06 09:32:46.365065-04:00,46.365065,0.0,1.253999948501587
AMST,2026-08-06 09:30:16-04:00,2026-08-06 09:32:46.365065-04:00,90.365065,0.0,0.9900000095367432
DYAI,2026-08-06 09:30:00-04:00,2026-08-06 09:32:46.365065-04:00,106.365065,0.0,0.9702000021934509
DYAI,2026-08-06 09:32:00-04:00,2026-08-06 09:32:46.365065-04:00,-13.634935,0.0,0.960099995136261
SNOA,2026-08-06 09:30:00-04:00,2026-08-06 09:32:46.365065-04:00,106.365065,299106.0,1.222599983215332
SNOA,2026-08-06 09:31:00-04:00,2026-08-06 09:32:46.365065-04:00,46.365065,18825.0,1.2450000047683716
SNOA,2026-08-06 09:32:00-04:00,2026-08-06 09:32:46.365065-04:00,-13.634935,0.0,1.246000051498413
LVWR,2026-08-06 09:30:00-04:00,2026-08-06 09:32:46.365065-04:00,106.365065,72908.0,1.2450000047683716
LVWR,2026-08-06 09:31:00-04:00,2026-08-06 09:32:46.365065-04:00,46.365065,389.0,1.2401000261306763
LVWR,2026-08-06 09:32:00-04:00,2026-08-06 09:32:46.365065-04:00,-13.634935,0.0,1.274999976158142
BRLT,2026-08-06 09:30:00-04:00,2026-08-06 09:32:46.365065-04:00,106.365065,96939.0,1.1699999570846558
BRLT,2026-08-06 09:31:00-04:00,2026-08-06 09:32:46.365065-04:00,46.365065,0.0,1.1410000324249268
PFAI,2026-08-06 09:30:47-04:00,2026-08-06 09:32:46.365065-04:00,59.365065,0.0,2.4600000381469727
AMST,2026-08-06 09:30:16-04:00,2026-08-06 09:33:06.380511-04:00,110.380511,0.0,0.9900000095367432
EVTL,2026-08-06 09:30:00-04:00,2026-08-06 09:33:06.380511-04:00,126.380511,63551.0,1.2799999713897705
EVTL,2026-08-06 09:31:00-04:00,2026-08-06 09:33:06.380511-04:00,66.380511,22236.0,1.253999948501587
EVTL,2026-08-06 09:32:00-04:00,2026-08-06 09:33:06.380511-04:00,6.380511,25341.0,1.249899983406067
EVTL,2026-08-06 09:33:00-04:00,2026-08-06 09:33:06.380511-04:00,-53.619489,0.0,1.249500036239624
PFAI,2026-08-06 09:30:47-04:00,2026-08-06 09:33:06.380511-04:00,79.380511,0.0,2.4600000381469727
LPSN,2026-08-06 09:30:00-04:00,2026-08-06 09:33:06.380511-04:00,126.380511,78631.0,2.318000078201294
LPSN,2026-08-06 09:31:00-04:00,2026-08-06 09:33:06.380511-04:00,66.380511,0.0,2.299999952316284
HTZ,2026-08-06 09:30:00-04:00,2026-08-06 09:33:06.380511-04:00,126.380511,10456231.0,1.6649999618530273
HTZ,2026-08-06 09:31:00-04:00,2026-08-06 09:33:06.380511-04:00,66.380511,793827.0,1.6851999759674072
HTZ,2026-08-06 09:32:00-04:00,2026-08-06 09:33:06.380511-04:00,6.380511,0.0,1.6749999523162842
HTZ,2026-08-06 09:33:00-04:00,2026-08-06 09:33:06.380511-04:00,-53.619489,0.0,1.684999942779541
LESL,2026-08-06 09:30:00-04:00,2026-08-06 09:33:06.380511-04:00,126.380511,88665.0,1.5199999809265137
LESL,2026-08-06 09:31:00-04:00,2026-08-06 09:33:06.380511-04:00,66.380511,17197.0,1.465000033378601
LESL,2026-08-06 09:32:00-04:00,2026-08-06 09:33:06.380511-04:00,6.380511,0.0,1.475000023841858
LESL,2026-08-06 09:33:00-04:00,2026-08-06 09:33:06.380511-04:00,-53.619489,0.0,1.4700000286102295
CHR,2026-08-06 09:30:02-04:00,2026-08-06 09:33:06.380511-04:00,124.380511,0.0,1.809999942779541
DYAI,2026-08-06 09:30:00-04:00,2026-08-06 09:33:06.380511-04:00,126.380511,6281.0,0.9702000021934509
DYAI,2026-08-06 09:32:00-04:00,2026-08-06 09:33:06.380511-04:00,6.380511,0.0,0.960099995136261
SNOA,2026-08-06 09:30:00-04:00,2026-08-06 09:33:06.380511-04:00,126.380511,299106.0,1.222599983215332
SNOA,2026-08-06 09:31:00-04:00,2026-08-06 09:33:06.380511-04:00,66.380511,18825.0,1.2450000047683716
SNOA,2026-08-06 09:32:00-04:00,2026-08-06 09:33:06.380511-04:00,6.380511,0.0,1.2497999668121338
SNOA,2026-08-06 09:33:00-04:00,2026-08-06 09:33:06.380511-04:00,-53.619489,0.0,1.2418999671936035
BRLT,2026-08-06 09:30:00-04:00,2026-08-06 09:33:06.380511-04:00,126.380511,96939.0,1.1699999570846558
BRLT,2026-08-06 09:31:00-04:00,2026-08-06 09:33:06.380511-04:00,66.380511,0.0,1.1410000324249268
LVWR,2026-08-06 09:30:00-04:00,2026-08-06 09:33:06.380511-04:00,126.380511,72908.0,1.2450000047683716
LVWR,2026-08-06 09:31:00-04:00,2026-08-06 09:33:06.380511-04:00,66.380511,389.0,1.2401000261306763
LVWR,2026-08-06 09:32:00-04:00,2026-08-06 09:33:06.380511-04:00,6.380511,0.0,1.2599999904632568
PFAI,2026-08-06 09:30:47-04:00,2026-08-06 09:33:26.396021-04:00,99.396021,0.0,2.4600000381469727
HTZ,2026-08-06 09:30:00-04:00,2026-08-06 09:33:26.396021-04:00,146.396021,10456231.0,1.6649999618530273
HTZ,2026-08-06 09:31:00-04:00,2026-08-06 09:33:26.396021-04:00,86.396021,793827.0,1.6851999759674072
HTZ,2026-08-06 09:32:00-04:00,2026-08-06 09:33:26.396021-04:00,26.396021,1209670.0,1.6749999523162842
HTZ,2026-08-06 09:33:00-04:00,2026-08-06 09:33:26.396021-04:00,-33.603979,0.0,1.6799999475479126
CHR,2026-08-06 09:30:02-04:00,2026-08-06 09:33:26.396021-04:00,144.396021,0.0,1.809999942779541
LESL,2026-08-06 09:30:00-04:00,2026-08-06 09:33:26.396021-04:00,146.396021,88665.0,1.5199999809265137
LESL,2026-08-06 09:31:00-04:00,2026-08-06 09:33:26.396021-04:00,86.396021,17197.0,1.465000033378601
LESL,2026-08-06 09:32:00-04:00,2026-08-06 09:33:26.396021-04:00,26.396021,5087.0,1.475000023841858
LESL,2026-08-06 09:33:00-04:00,2026-08-06 09:33:26.396021-04:00,-33.603979,0.0,1.4700000286102295
LPSN,2026-08-06 09:30:00-04:00,2026-08-06 09:33:26.396021-04:00,146.396021,78631.0,2.318000078201294
LPSN,2026-08-06 09:31:00-04:00,2026-08-06 09:33:26.396021-04:00,86.396021,0.0,2.299999952316284
AMST,2026-08-06 09:30:16-04:00,2026-08-06 09:33:26.396021-04:00,130.396021,0.0,0.9900000095367432
DYAI,2026-08-06 09:30:00-04:00,2026-08-06 09:33:26.396021-04:00,146.396021,6281.0,0.9702000021934509
DYAI,2026-08-06 09:32:00-04:00,2026-08-06 09:33:26.396021-04:00,26.396021,0.0,0.960099995136261
EVTL,2026-08-06 09:30:00-04:00,2026-08-06 09:33:26.396021-04:00,146.396021,63551.0,1.2799999713897705
EVTL,2026-08-06 09:31:00-04:00,2026-08-06 09:33:26.396021-04:00,86.396021,22236.0,1.253999948501587
EVTL,2026-08-06 09:32:00-04:00,2026-08-06 09:33:26.396021-04:00,26.396021,25341.0,1.249899983406067
EVTL,2026-08-06 09:33:00-04:00,2026-08-06 09:33:26.396021-04:00,-33.603979,0.0,1.2400000095367432
BRLT,2026-08-06 09:30:00-04:00,2026-08-06 09:33:26.396021-04:00,146.396021,96939.0,1.1699999570846558
BRLT,2026-08-06 09:31:00-04:00,2026-08-06 09:33:26.396021-04:00,86.396021,0.0,1.1410000324249268
LVWR,2026-08-06 09:30:00-04:00,2026-08-06 09:33:26.396021-04:00,146.396021,72908.0,1.2450000047683716
LVWR,2026-08-06 09:31:00-04:00,2026-08-06 09:33:26.396021-04:00,86.396021,389.0,1.2401000261306763
LVWR,2026-08-06 09:32:00-04:00,2026-08-06 09:33:26.396021-04:00,26.396021,0.0,1.2599999904632568
SNOA,2026-08-06 09:30:00-04:00,2026-08-06 09:33:26.396021-04:00,146.396021,299106.0,1.222599983215332
SNOA,2026-08-06 09:31:00-04:00,2026-08-06 09:33:26.396021-04:00,86.396021,18825.0,1.2450000047683716
SNOA,2026-08-06 09:32:00-04:00,2026-08-06 09:33:26.396021-04:00,26.396021,40425.0,1.2497999668121338
SNOA,2026-08-06 09:33:00-04:00,2026-08-06 09:33:26.396021-04:00,-33.603979,0.0,1.2418999671936035
DYAI,2026-08-06 09:30:00-04:00,2026-08-06 09:33:46.410890-04:00,166.41089,6281.0,0.9702000021934509
DYAI,2026-08-06 09:32:00-04:00,2026-08-06 09:33:46.410890-04:00,46.41089,16369.0,0.960099995136261
DYAI,2026-08-06 09:33:00-04:00,2026-08-06 09:33:46.410890-04:00,-13.58911,0.0,0.9700999855995178
PFAI,2026-08-06 09:30:47-04:00,2026-08-06 09:33:46.410890-04:00,119.41089,0.0,2.4600000381469727
CHR,2026-08-06 09:30:02-04:00,2026-08-06 09:33:46.410890-04:00,164.41089,0.0,1.809999942779541
AMST,2026-08-06 09:30:16-04:00,2026-08-06 09:33:46.410890-04:00,150.41089,0.0,0.9900000095367432
HTZ,2026-08-06 09:30:00-04:00,2026-08-06 09:33:46.410890-04:00,166.41089,10456231.0,1.6649999618530273
HTZ,2026-08-06 09:31:00-04:00,2026-08-06 09:33:46.410890-04:00,106.41089,793827.0,1.6851999759674072
HTZ,2026-08-06 09:32:00-04:00,2026-08-06 09:33:46.410890-04:00,46.41089,1209670.0,1.6749999523162842
HTZ,2026-08-06 09:33:00-04:00,2026-08-06 09:33:46.410890-04:00,-13.58911,0.0,1.7000000476837158
EVTL,2026-08-06 09:30:00-04:00,2026-08-06 09:33:46.410890-04:00,166.41089,63551.0,1.2799999713897705
EVTL,2026-08-06 09:31:00-04:00,2026-08-06 09:33:46.410890-04:00,106.41089,22236.0,1.253999948501587
EVTL,2026-08-06 09:32:00-04:00,2026-08-06 09:33:46.410890-04:00,46.41089,25341.0,1.249899983406067
EVTL,2026-08-06 09:33:00-04:00,2026-08-06 09:33:46.410890-04:00,-13.58911,0.0,1.2400000095367432
LPSN,2026-08-06 09:30:00-04:00,2026-08-06 09:33:46.410890-04:00,166.41089,78631.0,2.318000078201294
LPSN,2026-08-06 09:31:00-04:00,2026-08-06 09:33:46.410890-04:00,106.41089,323.0,2.299999952316284
LPSN,2026-08-06 09:33:00-04:00,2026-08-06 09:33:46.410890-04:00,-13.58911,0.0,2.309999942779541
BRLT,2026-08-06 09:30:00-04:00,2026-08-06 09:33:46.410890-04:00,166.41089,96939.0,1.1699999570846558
BRLT,2026-08-06 09:31:00-04:00,2026-08-06 09:33:46.410890-04:00,106.41089,0.0,1.1410000324249268
LVWR,2026-08-06 09:30:00-04:00,2026-08-06 09:33:46.410890-04:00,166.41089,72908.0,1.2450000047683716
LVWR,2026-08-06 09:31:00-04:00,2026-08-06 09:33:46.410890-04:00,106.41089,389.0,1.2401000261306763
LVWR,2026-08-06 09:32:00-04:00,2026-08-06 09:33:46.410890-04:00,46.41089,0.0,1.2599999904632568
SNOA,2026-08-06 09:30:00-04:00,2026-08-06 09:33:46.410890-04:00,166.41089,299106.0,1.222599983215332
SNOA,2026-08-06 09:31:00-04:00,2026-08-06 09:33:46.410890-04:00,106.41089,18825.0,1.2450000047683716
SNOA,2026-08-06 09:32:00-04:00,2026-08-06 09:33:46.410890-04:00,46.41089,40425.0,1.2497999668121338
SNOA,2026-08-06 09:33:00-04:00,2026-08-06 09:33:46.410890-04:00,-13.58911,0.0,1.2418999671936035
HTZ,2026-08-06 09:30:00-04:00,2026-08-06 09:34:06.426820-04:00,186.42682,10456231.0,1.6649999618530273
HTZ,2026-08-06 09:31:00-04:00,2026-08-06 09:34:06.426820-04:00,126.42682,793827.0,1.6851999759674072
HTZ,2026-08-06 09:32:00-04:00,2026-08-06 09:34:06.426820-04:00,66.42682,1209670.0,1.6749999523162842
HTZ,2026-08-06 09:33:00-04:00,2026-08-06 09:34:06.426820-04:00,6.42682,394331.0,1.6950000524520874
HTZ,2026-08-06 09:34:00-04:00,2026-08-06 09:34:06.426820-04:00,-53.57318,0.0,1.6950000524520874
DYAI,2026-08-06 09:30:00-04:00,2026-08-06 09:34:06.426820-04:00,186.42682,6281.0,0.9702000021934509
DYAI,2026-08-06 09:32:00-04:00,2026-08-06 09:34:06.426820-04:00,66.42682,16369.0,0.960099995136261
DYAI,2026-08-06 09:33:00-04:00,2026-08-06 09:34:06.426820-04:00,6.42682,0.0,0.9700999855995178
LESL,2026-08-06 09:30:00-04:00,2026-08-06 09:34:06.426820-04:00,186.42682,88665.0,1.5199999809265137
LESL,2026-08-06 09:31:00-04:00,2026-08-06 09:34:06.426820-04:00,126.42682,17197.0,1.465000033378601
LESL,2026-08-06 09:32:00-04:00,2026-08-06 09:34:06.426820-04:00,66.42682,5087.0,1.475000023841858
LESL,2026-08-06 09:33:00-04:00,2026-08-06 09:34:06.426820-04:00,6.42682,3258.0,1.48989999294281
LESL,2026-08-06 09:34:00-04:00,2026-08-06 09:34:06.426820-04:00,-53.57318,0.0,1.4800000190734863
AMST,2026-08-06 09:30:16-04:00,2026-08-06 09:34:06.426820-04:00,170.42682,0.0,0.9900000095367432
EVTL,2026-08-06 09:30:00-04:00,2026-08-06 09:34:06.426820-04:00,186.42682,63551.0,1.2799999713897705
EVTL,2026-08-06 09:31:00-04:00,2026-08-06 09:34:06.426820-04:00,126.42682,22236.0,1.253999948501587
EVTL,2026-08-06 09:32:00-04:00,2026-08-06 09:34:06.426820-04:00,66.42682,25341.0,1.249899983406067
EVTL,2026-08-06 09:33:00-04:00,2026-08-06 09:34:06.426820-04:00,6.42682,4631.0,1.24399995803833
EVTL,2026-08-06 09:34:00-04:00,2026-08-06 09:34:06.426820-04:00,-53.57318,0.0,1.2450000047683716
CHR,2026-08-06 09:30:02-04:00,2026-08-06 09:34:06.426820-04:00,184.42682,0.0,1.809999942779541
PFAI,2026-08-06 09:30:47-04:00,2026-08-06 09:34:06.426820-04:00,139.42682,0.0,2.4600000381469727
LPSN,2026-08-06 09:30:00-04:00,2026-08-06 09:34:06.426820-04:00,186.42682,78631.0,2.318000078201294
LPSN,2026-08-06 09:31:00-04:00,2026-08-06 09:34:06.426820-04:00,126.42682,323.0,2.299999952316284
LPSN,2026-08-06 09:33:00-04:00,2026-08-06 09:34:06.426820-04:00,6.42682,0.0,2.309999942779541
LVWR,2026-08-06 09:30:00-04:00,2026-08-06 09:34:06.426820-04:00,186.42682,72908.0,1.2450000047683716
LVWR,2026-08-06 09:31:00-04:00,2026-08-06 09:34:06.426820-04:00,126.42682,389.0,1.2401000261306763
LVWR,2026-08-06 09:32:00-04:00,2026-08-06 09:34:06.426820-04:00,66.42682,0.0,1.2599999904632568
BRLT,2026-08-06 09:30:00-04:00,2026-08-06 09:34:06.426820-04:00,186.42682,96939.0,1.1699999570846558
BRLT,2026-08-06 09:31:00-04:00,2026-08-06 09:34:06.426820-04:00,126.42682,0.0,1.1410000324249268
BRLT,2026-08-06 09:33:00-04:00,2026-08-06 09:34:06.426820-04:00,6.42682,0.0,1.1411000490188599
SNOA,2026-08-06 09:30:00-04:00,2026-08-06 09:34:06.426820-04:00,186.42682,299106.0,1.222599983215332
SNOA,2026-08-06 09:31:00-04:00,2026-08-06 09:34:06.426820-04:00,126.42682,18825.0,1.2450000047683716
SNOA,2026-08-06 09:32:00-04:00,2026-08-06 09:34:06.426820-04:00,66.42682,40425.0,1.2497999668121338
SNOA,2026-08-06 09:33:00-04:00,2026-08-06 09:34:06.426820-04:00,6.42682,0.0,1.2418999671936035
CHR,2026-08-06 09:30:00-04:00,2026-08-06 09:34:26.443084-04:00,206.443084,0.0,1.809999942779541
CHR,2026-08-06 09:34:00-04:00,2026-08-06 09:34:26.443084-04:00,-33.556916,0.0,1.923200011253357
AMST,2026-08-06 09:30:16-04:00,2026-08-06 09:34:26.443084-04:00,190.443084,0.0,0.9900000095367432
DYAI,2026-08-06 09:30:00-04:00,2026-08-06 09:34:26.443084-04:00,206.443084,6281.0,0.9702000021934509
DYAI,2026-08-06 09:32:00-04:00,2026-08-06 09:34:26.443084-04:00,86.443084,16369.0,0.960099995136261
DYAI,2026-08-06 09:33:00-04:00,2026-08-06 09:34:26.443084-04:00,26.443084,0.0,0.9700999855995178
HTZ,2026-08-06 09:30:00-04:00,2026-08-06 09:34:26.443084-04:00,206.443084,10456231.0,1.6649999618530273
HTZ,2026-08-06 09:31:00-04:00,2026-08-06 09:34:26.443084-04:00,146.443084,793827.0,1.6851999759674072
HTZ,2026-08-06 09:32:00-04:00,2026-08-06 09:34:26.443084-04:00,86.443084,1209670.0,1.6749999523162842
HTZ,2026-08-06 09:33:00-04:00,2026-08-06 09:34:26.443084-04:00,26.443084,394331.0,1.6950000524520874
HTZ,2026-08-06 09:34:00-04:00,2026-08-06 09:34:26.443084-04:00,-33.556916,0.0,1.684999942779541
LESL,2026-08-06 09:30:00-04:00,2026-08-06 09:34:26.443084-04:00,206.443084,88665.0,1.5199999809265137
LESL,2026-08-06 09:31:00-04:00,2026-08-06 09:34:26.443084-04:00,146.443084,17197.0,1.465000033378601
LESL,2026-08-06 09:32:00-04:00,2026-08-06 09:34:26.443084-04:00,86.443084,5087.0,1.475000023841858
LESL,2026-08-06 09:33:00-04:00,2026-08-06 09:34:26.443084-04:00,26.443084,3258.0,1.48989999294281
LESL,2026-08-06 09:34:00-04:00,2026-08-06 09:34:26.443084-04:00,-33.556916,0.0,1.4300999641418457
PFAI,2026-08-06 09:30:47-04:00,2026-08-06 09:34:26.443084-04:00,159.443084,0.0,2.4600000381469727
