date,ticker,gap_pct,open_price,avg_volume,gap_rank,signalled,signal_time,signal_multiple,entry_time,filled
2026-08-24,GOAI,14.349772668421343,2.549999952316284,96825.0,1,False,,,,False
2026-08-24,OLOX,12.918659905009013,2.359999895095825,759150.0,2,True,09:31,11.020905872948681,09:35,True
2026-08-24,BMEA,10.218977022453025,1.5099999904632568,709175.0,3,True,09:32,11.201124334091347,09:42,True
2026-08-24,GRI,9.090907777308086,1.7999999523162842,54400.0,4,False,,,,False
2026-08-24,RPGL,8.260872224328253,2.490000009536743,98900.0,5,False,,,,False
2026-08-24,NPWR,8.235293045175972,1.840000033378601,673125.0,6,True,09:30,13.255206772199623,09:52,True
2026-08-24,IOTR,8.064517989739157,2.680000066757202,28200.0,7,False,,,,False
