at,elapsed_s,ok,tickers_returned
2026-08-14 09:31:25.751971-04:00,0.43532323837280273,True,13
2026-08-14 09:31:45.769773-04:00,0.5356349945068359,True,13
2026-08-14 09:32:05.788461-04:00,0.5231339931488037,True,13
2026-08-14 09:32:25.803761-04:00,0.9948422908782959,True,13
2026-08-14 09:32:45.824516-04:00,0.3998572826385498,True,13
2026-08-14 09:33:05.842293-04:00,0.3540170192718506,True,13
2026-08-14 09:33:25.859396-04:00,0.36587977409362793,True,13
2026-08-14 09:33:45.877938-04:00,0.370664119720459,True,13
2026-08-14 09:34:05.897255-04:00,0.35822391510009766,True,13
2026-08-14 09:34:25.915500-04:00,0.5640146732330322,True,13
2026-08-14 09:34:45.938965-04:00,0.3832261562347412,True,13
2026-08-14 09:35:05.957896-04:00,0.382429838180542,True,13
2026-08-14 09:35:25.975779-04:00,0.7916820049285889,True,13
2026-08-14 09:35:46.000990-04:00,0.36362791061401367,True,13
2026-08-14 09:36:06.022607-04:00,0.5930049419403076,True,13
2026-08-14 09:36:26.042057-04:00,0.4073679447174072,True,13
2026-08-14 09:36:46.081715-04:00,0.3668990135192871,True,13
2026-08-14 09:37:06.103762-04:00,0.39278602600097656,True,13
2026-08-14 09:37:26.124049-04:00,1.3226368427276611,True,13
2026-08-14 09:37:46.152410-04:00,0.39946818351745605,True,13
2026-08-14 09:38:06.175718-04:00,0.5263411998748779,True,13
2026-08-14 09:38:26.196407-04:00,0.3829989433288574,True,13
2026-08-14 09:38:46.220349-04:00,0.3537001609802246,True,13
2026-08-14 09:39:06.244480-04:00,0.3718259334564209,True,13
2026-08-14 09:39:26.264933-04:00,1.0956058502197266,True,13
2026-08-14 09:39:46.293745-04:00,0.38714098930358887,True,13
2026-08-14 09:40:06.319722-04:00,0.4160168170928955,True,13
2026-08-14 09:40:26.341267-04:00,0.5496890544891357,True,13
2026-08-14 09:40:46.371406-04:00,0.3920559883117676,True,13
2026-08-14 09:41:06.391340-04:00,0.33096885681152344,True,13
2026-08-14 09:41:26.412774-04:00,0.4266068935394287,True,13
2026-08-14 09:41:46.471416-04:00,0.3737311363220215,True,13
2026-08-14 09:42:06.496414-04:00,0.3588559627532959,True,13
2026-08-14 09:42:26.518719-04:00,0.40378284454345703,True,13
2026-08-14 09:42:46.545134-04:00,0.36488890647888184,True,13
2026-08-14 09:43:06.563625-04:00,0.6482658386230469,True,13
2026-08-14 09:43:26.587241-04:00,0.3914182186126709,True,13
2026-08-14 09:43:46.615768-04:00,0.4071519374847412,True,13
2026-08-14 09:44:06.637541-04:00,0.510504961013794,True,13
2026-08-14 09:44:26.660940-04:00,0.7216808795928955,True,13
2026-08-14 09:44:46.693638-04:00,0.5839779376983643,True,13
2026-08-14 09:45:06.726922-04:00,0.4127190113067627,True,13
2026-08-14 09:45:26.751493-04:00,0.3532707691192627,True,13
2026-08-14 09:45:46.777165-04:00,0.3924739360809326,True,13
2026-08-14 09:46:06.797528-04:00,0.4825878143310547,True,13
2026-08-14 09:46:26.821299-04:00,0.9018816947937012,True,14
2026-08-14 09:46:46.905479-04:00,0.4689781665802002,True,14
2026-08-14 09:47:06.932441-04:00,0.4055452346801758,True,14
2026-08-14 09:47:26.956892-04:00,0.9734230041503906,True,14
2026-08-14 09:47:46.991874-04:00,0.4212217330932617,True,14
2026-08-14 09:48:07.021044-04:00,0.46104884147644043,True,14
2026-08-14 09:48:27.045874-04:00,0.363461971282959,True,14
2026-08-14 09:48:47.074403-04:00,0.7723379135131836,True,14
2026-08-14 09:49:07.109734-04:00,0.4787631034851074,True,14
2026-08-14 09:49:27.135943-04:00,0.6028871536254883,True,14
2026-08-14 09:49:47.171965-04:00,0.38127589225769043,True,14
2026-08-14 09:50:07.200126-04:00,0.3940091133117676,True,14
2026-08-14 09:50:27.230791-04:00,0.3963022232055664,True,14
2026-08-14 09:50:47.260005-04:00,0.5173120498657227,True,14
2026-08-14 09:51:07.298093-04:00,0.41516590118408203,True,14
2026-08-14 09:51:27.330690-04:00,0.41402411460876465,True,14
2026-08-14 09:51:47.363377-04:00,0.5353102684020996,True,14
2026-08-14 09:52:07.468035-04:00,0.8349769115447998,True,14
2026-08-14 09:52:27.495132-04:00,0.44452619552612305,True,14
2026-08-14 09:52:47.525471-04:00,0.6549386978149414,True,14
2026-08-14 09:53:07.563079-04:00,0.8054118156433105,True,14
2026-08-14 09:53:27.595895-04:00,0.37720298767089844,True,14
2026-08-14 09:53:47.627405-04:00,0.4101080894470215,True,14
2026-08-14 09:54:07.656900-04:00,0.35204601287841797,True,14
2026-08-14 09:54:27.688426-04:00,0.40644216537475586,True,14
2026-08-14 09:54:47.718393-04:00,0.3983936309814453,True,14
2026-08-14 09:55:07.753765-04:00,0.4033548831939697,True,14
2026-08-14 09:55:27.788650-04:00,0.4513669013977051,True,14
2026-08-14 09:55:47.824452-04:00,0.4018220901489258,True,14
2026-08-14 09:56:07.792715-04:00,0.4183471202850342,True,14
2026-08-14 09:56:27.827759-04:00,0.3979330062866211,True,14
2026-08-14 09:56:47.857773-04:00,0.41997480392456055,True,14
2026-08-14 09:57:07.971278-04:00,0.5081818103790283,True,14
2026-08-14 09:57:28.008869-04:00,0.4160728454589844,True,14
2026-08-14 09:57:48.043260-04:00,0.44521117210388184,True,14
2026-08-14 09:58:08.080901-04:00,0.37781715393066406,True,14
2026-08-14 09:58:28.114652-04:00,0.38411593437194824,True,14
2026-08-14 09:58:48.149256-04:00,0.9937059879302979,True,14
2026-08-14 09:59:08.188319-04:00,0.513923168182373,True,14
2026-08-14 09:59:28.224163-04:00,0.6464812755584717,True,14
2026-08-14 09:59:48.266174-04:00,0.3814852237701416,True,14
2026-08-14 10:00:08.297849-04:00,0.46761298179626465,True,14
2026-08-14 10:00:28.336237-04:00,0.485349178314209,True,14
2026-08-14 10:00:48.378088-04:00,0.39102697372436523,True,14
2026-08-14 10:01:08.414531-04:00,0.5265679359436035,True,14
2026-08-14 10:01:28.456720-04:00,0.45911312103271484,True,14
2026-08-14 10:01:48.497273-04:00,0.3903038501739502,True,14
2026-08-14 10:02:08.627474-04:00,0.40393495559692383,True,14
2026-08-14 10:02:28.665983-04:00,0.48801112174987793,True,14
2026-08-14 10:02:48.705419-04:00,0.37310099601745605,True,14
2026-08-14 10:03:08.740424-04:00,1.4205241203308105,True,14
2026-08-14 10:03:28.785056-04:00,0.9347240924835205,True,14
2026-08-14 10:03:48.830519-04:00,0.5070188045501709,True,14
2026-08-14 10:04:08.875124-04:00,0.4343750476837158,True,14
2026-08-14 10:04:28.914490-04:00,0.3979647159576416,True,14
2026-08-14 10:04:48.949847-04:00,0.35745811462402344,True,14
2026-08-14 10:05:08.983439-04:00,1.1930758953094482,True,14
2026-08-14 10:05:29.029458-04:00,0.5969500541687012,True,14
2026-08-14 10:05:49.075753-04:00,1.1385302543640137,True,14
2026-08-14 10:06:09.121909-04:00,0.374377965927124,True,14
2026-08-14 10:06:29.156837-04:00,0.4098851680755615,True,14
2026-08-14 10:06:49.194218-04:00,0.3842430114746094,True,14
2026-08-14 10:07:09.348721-04:00,0.363253116607666,True,14
2026-08-14 10:07:29.388911-04:00,0.43370985984802246,True,14
2026-08-14 10:07:49.425050-04:00,0.41683483123779297,True,14
2026-08-14 10:08:09.463589-04:00,0.48323988914489746,True,14
2026-08-14 10:08:29.509301-04:00,0.6561999320983887,True,14
2026-08-14 10:08:49.558492-04:00,0.48306775093078613,True,14
2026-08-14 10:09:09.603824-04:00,0.46504926681518555,True,14
2026-08-14 10:09:29.648487-04:00,0.4511890411376953,True,14
2026-08-14 10:09:49.690840-04:00,0.3849830627441406,True,14
2026-08-14 10:10:09.726730-04:00,0.8881111145019531,True,14
2026-08-14 10:10:29.774946-04:00,0.3838646411895752,True,14
2026-08-14 10:10:49.812743-04:00,0.3920769691467285,True,14
2026-08-14 10:11:09.851008-04:00,0.7049710750579834,True,14
2026-08-14 10:11:29.899196-04:00,0.6053493022918701,True,14
2026-08-14 10:11:49.947859-04:00,0.40163183212280273,True,14
2026-08-14 10:12:10.121181-04:00,0.3932931423187256,True,14
2026-08-14 10:12:30.160645-04:00,0.8648350238800049,True,14
2026-08-14 10:12:50.211353-04:00,0.3767831325531006,True,14
2026-08-14 10:13:10.249291-04:00,0.36618709564208984,True,14
2026-08-14 10:13:30.288400-04:00,0.37506723403930664,True,14
2026-08-14 10:13:50.327579-04:00,0.4100160598754883,True,14
2026-08-14 10:14:10.368470-04:00,0.354276180267334,True,14
2026-08-14 10:14:30.412366-04:00,0.3742191791534424,True,14
2026-08-14 10:14:50.475403-04:00,0.39589786529541016,True,14
2026-08-14 10:15:10.521467-04:00,0.38054394721984863,True,14
2026-08-14 10:15:30.563555-04:00,1.1980721950531006,True,14
2026-08-14 10:15:50.609384-04:00,0.6576087474822998,True,14
2026-08-14 10:16:10.656926-04:00,0.4015359878540039,True,14
2026-08-14 10:16:30.691115-04:00,0.5015761852264404,True,14
2026-08-14 10:16:50.734419-04:00,0.4639608860015869,True,14
2026-08-14 10:17:10.931129-04:00,0.40955424308776855,True,14
2026-08-14 10:17:30.967305-04:00,0.5259597301483154,True,14
2026-08-14 10:17:51.005447-04:00,0.41136789321899414,True,14
2026-08-14 10:18:11.040548-04:00,0.4000849723815918,True,14
2026-08-14 10:18:31.077396-04:00,0.45792198181152344,True,14
2026-08-14 10:18:51.119093-04:00,0.49884915351867676,True,14
2026-08-14 10:19:11.166314-04:00,0.6311581134796143,True,14
2026-08-14 10:19:31.208977-04:00,0.5065410137176514,True,14
2026-08-14 10:19:51.248152-04:00,0.6627907752990723,True,14
2026-08-14 10:20:11.296478-04:00,0.4248652458190918,True,14
2026-08-14 10:20:31.338955-04:00,0.4604198932647705,True,14
2026-08-14 10:20:51.377401-04:00,0.4274780750274658,True,14
2026-08-14 10:21:11.413524-04:00,0.76882004737854,True,14
2026-08-14 10:21:31.458683-04:00,0.42407679557800293,True,14
