signal_i,signal_time,signal_volume,signal_multiple,entry_i,entry_time,fill,outcome,exit_price,exit_time,return_pct,minutes_held,ticker,date,gap_pct,open_price
16,10:15,10738.0,6.856198989506413,21,10:20,1.2232499599456788,EODT,1.225000023841858,14:35,-0.8569332553865875,255.0,BRLT,2026-08-06,8.65384968074834,1.1299999952316284
14,09:44,33160.0,6.067855922456069,34,10:04,1.2600000500679016,EODT,1.2350000143051147,14:30,-2.9841297436011693,266.0,EVTL,2026-08-06,8.461539872299337,1.409999966621399
